State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
CALIFORNIA,SAN LUIS OBISPO,2017-3,VAN ROOYEN,DOW,NARCOTICS,WC,D,42873.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,57.0,17,856,422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN LUIS OBISPO,2017-4,VAN ROOYEN,DOW,CONSPIRACY,"WC,EE,TX",H,42992.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,229.0,83,"3,214",47,14879.0,2051.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2017-1,NISHIGAYA,ROSEN,NARCOTICS,"WC,OM,TX","D,H",42765.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,14.0,26,443,143,92788.0,4950.0,3.0,0.0,0.0,0.0,0.0,3.0,,
CALIFORNIA,SANTA CLARA,2017-2,NISHIGAYA,ROSEN,NARCOTICS,"WC,OM,TX","D,H",42741.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,14.0,37,858,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2017-3,NISHIGAYA,ROSEN,MURDER,"WC,OM,TX","D,H",42781.0,30.0,1.0,60.0,INSTALLED AND USED,40.0,80.0,92,"3,208",98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2017-4,NISHIGAYA,ROSEN,MURDER,"WC,OM,TX","D,H",42769.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,58.0,91,"3,531",56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2017-5,NISHIGAYA,ROSEN,MURDER,"WC,OM,TX","D,H",42824.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,112.0,33,"3,366",68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2017-6,NISHIGAYA,ROSEN,MURDER,"WC,OM,TX","D,H",42828.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,16.0,66,498,11,251244.0,24524.0,4.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2017-7,NISHIGAYA,ROSEN,MURDER,"WC,OM,TX","D,H",42824.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,550.0,148,"16,520",58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2017-8,NISHIGAYA,ROSEN,MURDER,"WC,OM,TX","D,H",42796.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,45.0,171,"2,756",75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2017-9,NISHIGAYA,ROSEN,CONSPIRACY,"WC,OM,TX","D,H",43048.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,58.0,62,584,246,24599.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2017-10,NISHIGAYA,ROSEN,OTHER,"WC,OM,TX","D,H",43061.0,30.0,0.0,30.0,INSTALLED AND USED,17.0,3.0,28,57,14,24269.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CRUZ,2017-1,SIEGEL,ROSELL,MURDER,"WC,TX",D,42858.0,30.0,4.0,30.0,INSTALLED AND USED,30.0,30.0,48,922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SOLANO,2017-1,FRACCHIA,ABRAMS,MURDER,"WC,TX",D,42993.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,55.0,83,715,10,182000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SOLANO,2017-2,FRACCHIA,ABRAMS,MURDER,"WC,TX",D,42976.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,296.0,301,"8,890",90,182000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2017-1,ASHLEY,FLADAGER,MURDER,"WC,TX",D,42800.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,324.0,87,"5,186",311,12500.0,2500.0,2.0,0.0,0.0,0.0,2.0,0.0,,
CALIFORNIA,STANISLAUS,2017-2,ASHLEY,FLADAGER,NARCOTICS,"WC,TX",D,42781.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,66.0,99,"4,003",76,68670.0,47817.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2017-3,ASHLEY,FLADAGER,NARCOTICS,"WC,TX",D,42873.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,127.0,130,"2,670",289,28655.0,17445.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2017-4,ASHLEY,FLADAGER,NARCOTICS,"WC,TX",D,42842.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,92.0,278,"5,524",116,62218.0,47817.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2017-5,ASHLEY,FLADAGER,NARCOTICS,"WC,TX",D,42899.0,30.0,0.0,30.0,INSTALLED AND USED,5.0,2.0,4,10,2,4810.0,3985.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2017-6,ASHLEY,FLADAGER,NARCOTICS,"WC,TX",D,42907.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,86.0,49,"2,592",212,28572.0,23909.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2017-7,ASHLEY,FLADAGER,MURDER,"WC,EO",D,43013.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,233.0,223,"6,761",542,11500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2017-8,VILLALOBOS,FLADAGER,MURDER,"WC,TX",D,43070.0,30.0,0.0,30.0,INSTALLED AND USED,7.0,1675.0,106,"11,729",42,12500.0,2500.0,7.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2017-9,ASHLEY,FLADAGER,MURDER,"WC,TX",D,43073.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,67.0,2,674,10,12500.0,2500.0,7.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2017-10,VILLALOBOS,FLADAGER,MURDER,"WC,TX",D,43055.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,256.0,169,"7,185",188,12500.0,2500.0,7.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2017-11,ASHLEY,FLADAGER,MURDER,"WC,TX",D,43075.0,30.0,0.0,30.0,INSTALLED AND USED,8.0,150.0,32,"1,202",39,12500.0,2500.0,7.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,TULARE,2017-1,SHELTZER,WARD,NARCOTICS,"WC,TX",D,42767.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,3.0,13,106,18,25040.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,TULARE,2017-2,SHELTZER,WARD,NARCOTICS,"WC,TX",D,42922.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,29.0,46,879,64,25815.0,1725.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,TULARE,2017-3,SHELTZER,UNDERWOOD,NARCOTICS,"WC,TX",D,42999.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,81.0,153,"2,455",287,27715.0,3625.0,9.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2017-1,COLEMAN,TOTTEN,NARCOTICS,WC,D,42711.0,30.0,1.0,30.0,INSTALLED AND USED,29.0,18.0,35,550,35,28366.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2017-2,BENNETT,TOTTEN,NARCOTICS,"WC,TX",D,42740.0,0.0,0.0,0.0,INSTALLED AND USED,8.0,38.0,12,304,134,5200.0,750.0,5.0,0.0,0.0,0.0,0.0,3.0,,
CALIFORNIA,VENTURA,2017-3,GUASCO,HUGHES,NARCOTICS,"WC,TX",D,42753.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,143.0,165,"4,308","1,240",26170.0,650.0,13.0,0.0,0.0,0.0,0.0,3.0,,
CALIFORNIA,VENTURA,2017-4,MURPHY,TOTTEN,NARCOTICS,"WC,TX",D,42781.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,63.0,65,"1,906",537,52990.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2017-93,RELATED TO NO. 2017-93
CALIFORNIA,VENTURA,2017-5,GUASCO,TOTTEN,NARCOTICS,"WC,TX",D,42814.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,71.0,130,"1,922",484,79810.0,3250.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2017-93
CALIFORNIA,VENTURA,2017-6,GUASCO,MAURIZI,NARCOTICS,"WC,TX",D,42810.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,385.0,36,"11,552","1,418",19757.0,7500.0,3.0,0.0,0.0,0.0,0.0,1.0,,
CALIFORNIA,VENTURA,2017-7,BENNETT,TOTTEN,NARCOTICS,"WC,TX",D,42828.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,105.0,25,"3,162",563,29666.0,3000.0,13.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2017-8,GUASCO,TOTTEN,OTHER,"WC,TX",D,42870.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,661.0,96,"13,893","1,249",31376.0,13500.0,7.0,0.0,0.0,1.0,0.0,1.0,,
CALIFORNIA,VENTURA,2017-9,GUASCO,TOTTEN,NARCOTICS,"WC,TX",D,42842.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,657.0,217,"19,729","1,830",74047.0,41047.0,7.0,0.0,0.0,0.0,0.0,7.0,,
CALIFORNIA,VENTURA,2017-10,MURPHY,TOTTEN,NARCOTICS,"WC,TX",D,42846.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,48.0,20,"1,456",486,52340.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2017-93,RELATED TO NO. 2017-93
CALIFORNIA,VENTURA,2017-11,MURPHY,TOTTEN,NARCOTICS,"WC,TX",D,42866.0,30.0,0.0,30.0,INSTALLED AND USED,23.0,16.0,16,368,1,26170.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2017-93
CALIFORNIA,VENTURA,2017-12,GUASCO,TOTTEN,NARCOTICS,"WC,TX",D,42871.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,101.0,31,"3,057",563,31166.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2017-102
CALIFORNIA,VENTURA,2017-13,YOUNG,TOTTEN,MURDER,"WC,TX",D,42888.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,39.0,2,630,6,28710.0,5894.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2017-14,MURPHY,FRAWLEY,NARCOTICS,"WC,TX",D,42907.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,42.0,29,"1,261",299,45999.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2017-102
CALIFORNIA,VENTURA,2017-15,GUASCO,TOTTEN,OTHER,"WC,TX",D,42947.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,1509.0,810,"45,272","10,233",75000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2017-16,GUASCO,TOTTEN,MURDER,"WC,TX",D,42943.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,794.0,818,"23,849",149,79850.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2017-17,MURPHY,TOTTEN,OTHER,"WC,TX",D,42964.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,243.0,157,"7,293","1,444",21284.0,6000.0,7.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2017-18,GUASCO,TOTTEN,OTHER,"WC,TX",D,42976.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,412.0,800,"12,364","2,493",56000.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2017-4
CALIFORNIA,VENTURA,2017-19,BENNETT,MAURIZI,OTHER,"WC,TX",D,43033.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,1337.0,"1,337","40,137","3,739",62107.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,YOLO,2017-1,FALL,REISIG,OTHER,"WC,TX",D,42923.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,855.0,100,"25,669","1,287",88113.0,8920.0,9.0,0.0,0.0,0.0,0.0,5.0,,
CALIFORNIA,YOLO,2017-2,FALL,REISIG,OTHER,"WC,TX",D,42969.0,30.0,0.0,30.0,INSTALLED AND USED,3.0,38.0,,115,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,YOLO,2017-3,FALL,REISIG,OTHER,"WC,TX",D,42957.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,15.0,,461,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2017-1,RELATED TO NO. 2017-1
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-101,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42247.0,30.0,0.0,30.0,INSTALLED AND USED,5.0,11.0,14,59,5,11225.0,1700.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-102,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42262.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,30.0,34,301,47,8323.0,235.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-103,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42262.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,23.0,38,322,65,11205.0,1750.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-104,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42270.0,30.0,0.0,30.0,INSTALLED AND USED,17.0,48.0,56,821,160,13647.0,1700.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-105,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42286.0,30.0,0.0,30.0,INSTALLED AND USED,5.0,106.0,31,531,218,19754.0,1700.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-106,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42299.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,30.0,8,811,725,16826.0,1750.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-107,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX","D,R",42308.0,30.0,0.0,30.0,INSTALLED AND USED,19.0,77.0,69,"1,476",297,13473.0,1700.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-108,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX","D,R",42321.0,30.0,0.0,30.0,INSTALLED AND USED,6.0,151.0,37,911,37,6234.0,1700.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-109,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42299.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,98.0,50,"2,943","1,947",19853.0,1750.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-110,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42241.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,21.0,57,"1,909",258,62338.0,625.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-111,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42326.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,51.0,30,718,264,8998.0,625.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-112,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42278.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,68.0,48,"4,116",311,42995.0,3650.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-113,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX","D,R",42326.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,3.0,9,45,16,6234.0,1700.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-114,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42328.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,6.0,12,110,29,12044.0,625.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-115,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42326.0,30.0,1.0,60.0,INSTALLED AND USED,30.0,131.0,116,"3,937",725,37411.0,625.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-116,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX","D,R",42331.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,102.0,73,"3,088",541,1700.0,1700.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2015-191,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX","D,R",42286.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-98,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42356.0,30.0,0.0,30.0,INSTALLED AND USED,1.0,0.0,0,0,0,20873.0,1700.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-99,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42313.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,24.0,48,"1,486",420,32751.0,950.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-100,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42361.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,25.0,31,570,420,19798.0,625.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-101,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42361.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,14.0,50,398,191,19253.0,625.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-102,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42384.0,30.0,0.0,30.0,INSTALLED AND USED,23.0,4.0,17,110,12,18280.0,1700.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-103,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42361.0,30.0,1.0,60.0,INSTALLED AND USED,16.0,100.0,153,"1,610",160,40549.0,2325.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-104,MARTINEZ,ANGEL,RACKETEERING,"WC,EE,TX,AP",D,42408.0,30.0,0.0,30.0,INSTALLED AND USED,8.0,,,,,6897.0,4667.0,35.0,0.0,0.0,0.0,0.0,6.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-105,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42396.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,46.0,66,"1,022",381,19888.0,625.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-106,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42412.0,30.0,0.0,30.0,INSTALLED AND USED,8.0,11.0,9,94,16,10321.0,1750.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-107,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42394.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,2.0,19,62,2,22619.0,1700.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-108,MARTINEZ,ANGEL,RACKETEERING,"WC,EE,TX,AP",D,42300.0,30.0,3.0,120.0,INSTALLED AND USED,120.0,,,,,87723.0,70000.0,35.0,0.0,0.0,0.0,0.0,6.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-109,MARTINEZ,ANGEL,RACKETEERING,"WC,EE,TX,AP",D,42327.0,30.0,3.0,120.0,INSTALLED AND USED,114.0,,,,,87197.0,66500.0,35.0,0.0,0.0,0.0,0.0,6.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-110,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42429.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,7.0,9,125,8,16253.0,625.0,4.0,0.0,0.0,0.0,0.0,4.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-111,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42359.0,30.0,2.0,90.0,INSTALLED AND USED,86.0,23.0,251,"1,993",365,54457.0,1700.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-112,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42433.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,56.0,80,"1,684",677,21045.0,1700.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-113,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42437.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,20.0,7,619,260,20205.0,1700.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-114,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42447.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,59.0,114,"1,770",168,17823.0,650.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-115,MARTINEZ,ANGEL,RACKETEERING,"WC,EE,TX,AP",D,42367.0,30.0,3.0,120.0,INSTALLED AND USED,112.0,,,,,102903.0,65333.0,35.0,0.0,0.0,0.0,0.0,6.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-116,MARTINEZ,ANGEL,RACKETEERING,"WC,EE,TX,AP",D,42422.0,30.0,1.0,60.0,INSTALLED AND USED,57.0,,,,,70556.0,33250.0,32.0,0.0,0.0,0.0,0.0,6.0,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-117,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42465.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,50.0,72,"1,505",645,20105.0,1700.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-118,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42465.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,10.0,12,325,220,20423.0,1700.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-119,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42474.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,10.0,15,231,94,20877.0,3400.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-120,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42402.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,129.0,18,"11,641",992,34500.0,1700.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-121,MARTINEZ,DRAKE,RACKETEERING,"WC,TX",D,42493.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,11.0,,156,55,,,10.0,,0.0,0.0,0.0,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-122,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42482.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,105.0,91,"2,964","1,597",,,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-123,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42489.0,30.0,0.0,30.0,INSTALLED AND USED,23.0,104.0,78,"2,397","1,241",,,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-124,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42489.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,35.0,55,854,441,,,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-125,MARTINEZ,DRAKE,RACKETEERING,"WC,TX",D,42485.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,66.0,,"1,986","1,250",,,10.0,,0.0,0.0,0.0,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-126,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42489.0,30.0,0.0,30.0,INSTALLED AND USED,26.0,35.0,63,921,456,,,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-127,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42486.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,108.0,214,"3,264",362,22297.0,3400.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-128,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42485.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,22.0,119,682,186,22790.0,3400.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-129,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42495.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,115.0,57,"3,452","1,777",20335.0,625.0,,,,,,,,
COLORADO,2ND JUDICIAL DISTRICT (DENVER),2016-130,MARTINEZ,BRAUN,DRUGS - ILLEGAL,"WC,TX",D,42530.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,51.0,28,779,396,,,,,,,,,,
