State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating Intercepts,Total Cost ($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
CALIFORNIA,SAN BERNARDINO,2013-38,PACE,HOFFMAN,OTHER,"WC,TX",D,41575.0,30,1,60,INSTALLED AND USED,41.0,32.0,162.0,1294.0,639.0,30400.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN BERNARDINO,2013-39,PACE,HOFFMAN,MURDER,"WC,TX",D,41582.0,30,0,30,INSTALLED AND USED,7.0,25.0,16.0,178.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-1,RELATED TO NO. 2013-1
CALIFORNIA,SAN BERNARDINO,2013-40,PACE,HOFFMAN,NARCOTICS,"WC,TX",D,41582.0,30,0,30,INSTALLED AND USED,26.0,146.0,62.0,3808.0,306.0,20000.0,2000.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN BERNARDINO,2013-41,PACE,HOFFMAN,NARCOTICS,"WC,TX",D,41584.0,30,1,60,INSTALLED AND USED,20.0,24.0,26.0,476.0,94.0,41100.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN BERNARDINO,2013-42,PACE,HOFFMAN,OTHER,"WC,TX",D,41593.0,30,0,30,INSTALLED AND USED,10.0,4.0,1.0,41.0,8.0,128000.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN BERNARDINO,2013-43,PACE,HOFFMAN,NARCOTICS,"WC,TX",D,41611.0,30,0,30,INSTALLED AND USED,120.0,105.0,134.0,12648.0,2879.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-1,DANIELSEN,DUMANIS,MURDER,"WC,TX",D,41264.0,30,0,30,INSTALLED AND USED,29.0,1427.0,85.0,41374.0,7586.0,67500.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-2,DANIELSEN,DUMANIS,NARCOTICS,"WC,TX",D,41282.0,30,0,30,INSTALLED AND USED,30.0,179.0,46.0,5370.0,1442.0,30000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-3,DANIELSEN,DUMANIS,NARCOTICS,"WC,TX",D,41312.0,30,0,30,INSTALLED AND USED,120.0,79.0,NR,9530.0,1740.0,134472.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-4,DANIELSEN,DUMANIS,NARCOTICS,"WC,TX",D,41340.0,30,2,90,INSTALLED AND USED,24.0,28.0,25.0,681.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-5,RELATED TO NO. 2013-5
CALIFORNIA,SAN DIEGO,2013-5,DANIELSEN,DUMANIS,NARCOTICS,"WC,TX",D,41357.0,30,0,30,INSTALLED AND USED,7.0,7.0,2.0,51.0,14.0,128000.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-6,DANIELSEN,DUMANIS,NARCOTICS,"WC,TX",D,41364.0,30,0,30,INSTALLED AND USED,30.0,1.0,NR,39.0,NR,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-7,DANIELSEN,DUMANIS,NARCOTICS,"WC,TX",D,41366.0,30,1,60,INSTALLED AND USED,28.0,45.0,53.0,1270.0,319.0,21647.0,700.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-8,DANIELSEN,DUMANIS,NARCOTICS,"WC,TX",D,41396.0,30,0,30,INSTALLED AND USED,60.0,4.0,58.0,217.0,31.0,43476.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-9,DANIELSEN,DUMANIS,NARCOTICS,"WC,TX",D,41396.0,30,1,60,INSTALLED AND USED,30.0,234.0,49.0,7006.0,608.0,68676.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-10,DANIELSEN,DUMANIS,NARCOTICS,"WC,TX",D,41414.0,30,1,60,INSTALLED AND USED,29.0,85.0,17.0,2472.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-1,RELATED TO NO. 2013-1
CALIFORNIA,SAN DIEGO,2013-11,DANIELSEN,DUMANIS,NARCOTICS,"WC,TX",D,41449.0,30,0,30,INSTALLED AND USED,59.0,229.0,200.0,13490.0,1633.0,49486.0,7400.0,10.0,2.0,0.0,0.0,0.0,6.0,,
CALIFORNIA,SAN DIEGO,2013-12,DANIELSEN,DUMANIS,NARCOTICS,"WC,TX",D,41463.0,30,1,60,INSTALLED AND USED,30.0,52.0,30.0,1568.0,94.0,38000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-13,DANIELSEN,DUMANIS,NARCOTICS,"WC,TX",D,41499.0,30,1,60,INSTALLED AND USED,60.0,15.0,16.0,872.0,404.0,74170.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-14,DANIELSEN,DUMANIS,MURDER,"WC,TX",D,41506.0,30,0,30,INSTALLED AND USED,27.0,340.0,1049.0,9182.0,1116.0,20352.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-15,DANIELSEN,DUMANIS,NARCOTICS,"WC,TX",D,41578.0,30,0,30,INSTALLED AND USED,30.0,19.0,57.0,564.0,192.0,23800.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-16,DANIELSEN,DUMANIS,MURDER,"WC,WS,TX","D,H",41584.0,30,0,30,INSTALLED AND USED,60.0,71.0,72.0,4264.0,543.0,74880.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-17,DANIELSEN,RODRIGUEZ,MURDER,"WC,TX",D,41585.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN DIEGO,2013-18,DANIELSEN,RODRIGUEZ,NARCOTICS,"WC,TX",D,41585.0,30,0,30,INSTALLED AND USED,90.0,106.0,35.0,9566.0,3923.0,72178.0,7800.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN JOAQUIN,2013-1,GUILIANI,BUSUTTIL,MURDER,WC,D,41309.0,30,0,30,INSTALLED AND USED,30.0,92.0,36.0,2745.0,652.0,24779.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN JOAQUIN,2013-2,VLAVIANOS,BUSUTTIL,NARCOTICS,WC,D,41572.0,30,0,30,INSTALLED AND USED,60.0,65.0,142.0,3886.0,3689.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN JOAQUIN,2013-3,VLAVIANOS,BUSUTTIL,NARCOTICS,WC,D,41578.0,30,0,30,INSTALLED AND USED,60.0,175.0,64.0,10479.0,1555.0,52000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN JOAQUIN,2013-4,VLAVIANOS,BUSUTTIL,NARCOTICS,WC,D,41586.0,30,0,30,INSTALLED AND USED,126.0,18.0,161.0,2205.0,430.0,85600.0,10000.0,22.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN JOAQUIN,2013-5,VLAVIANOS,DENNINGS,NARCOTICS,WC,D,41590.0,30,0,30,INSTALLED AND USED,30.0,30.0,53.0,898.0,70.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN JOAQUIN,2013-6,GUILIANI,PRICE,MURDER,WC,D,41613.0,30,0,30,INSTALLED AND USED,30.0,61.0,55.0,1835.0,138.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN JOAQUIN,2013-7,GUILIANI,PRICE,OTHER,WC,D,41614.0,30,0,30,INSTALLED AND USED,30.0,100.0,16.0,2998.0,1081.0,78000.0,12000.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN JOAQUIN,2013-8,GUILIANI,PRICE,MURDER,WS,D,41617.0,30,0,30,INSTALLED AND USED,30.0,30.0,74.0,900.0,162.0,23500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-7
CALIFORNIA,SAN JOAQUIN,2013-9,GUILIANI,PRICE,OTHER,WC,D,41621.0,30,0,30,INSTALLED AND USED,30.0,110.0,285.0,3314.0,99.0,37500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN LUIS OBISPO,2013-1,TRICE,VANROOYEN,NARCOTICS,"WC,WS,TX",D,41541.0,30,2,90,INSTALLED AND USED,17.0,148.0,14.0,2523.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-10,RELATED TO NO. 2013-10
CALIFORNIA,SAN LUIS OBISPO,2013-2,TRICE,VANROOYEN,NARCOTICS,"WC,TX",D,41563.0,30,1,60,INSTALLED AND USED,60.0,63.0,28.0,3773.0,267.0,47600.0,3600.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SAN LUIS OBISPO,2013-3,TRICE,VANROOYEN,NARCOTICS,WC,D,41598.0,30,0,30,INSTALLED AND USED,1.0,1.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-8,RELATED TO NO. 2013-8
CALIFORNIA,SAN MATEO,2013-1,GRANDSAERT,GUIDOTTI,MURDER,"WC,TX",D,41514.0,30,0,30,INSTALLED AND USED,10.0,160.0,182.0,1597.0,51.0,36320.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-9
CALIFORNIA,SANTA BARBARA,2013-1,GARCIA,BRAMSEN,NARCOTICS,"WC,TX",D,41358.0,30,0,30,INSTALLED AND USED,30.0,82.0,17.0,2472.0,309.0,84000.0,6000.0,5.0,4.0,0.0,0.0,0.0,1.0,,
CALIFORNIA,SANTA BARBARA,2013-2,KELLY,BRAMSEN,NARCOTICS,"WC,TX",D,41387.0,30,0,30,INSTALLED AND USED,30.0,103.0,42.0,3080.0,434.0,22470.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA BARBARA,2013-3,ANDERSON,CARROZZO,MURDER,WC,D,41431.0,30,0,30,INSTALLED AND USED,30.0,7.0,19.0,211.0,115.0,21547.0,600.0,4.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA BARBARA,2013-4,ANDERSON,CARROZZO,MURDER,WC,D,41458.0,30,0,30,INSTALLED AND USED,27.0,5.0,25.0,130.0,40.0,21400.0,2500.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA BARBARA,2013-5,ANDERSON,CARROZZO,MURDER,WC,D,41487.0,30,0,30,INSTALLED AND USED,30.0,23.0,60.0,679.0,387.0,80000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2013-1,BARRETT,VANIER,NARCOTICS,"WC,TX",D,41312.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2013-2,BARRETT,VANIER,MURDER,"WC,TX",D,41346.0,30,0,30,INSTALLED AND USED,30.0,46.0,84.0,1373.0,562.0,70000.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2013-3,BARRETT,VANIER,NARCOTICS,"WC,TX",D,41360.0,30,0,30,INSTALLED AND USED,30.0,3.0,12.0,100.0,21.0,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2013-4,BARRETT,VANIER,NARCOTICS,"WC,TX",D,41375.0,30,0,30,INSTALLED AND USED,30.0,44.0,19.0,1305.0,333.0,36737.0,2000.0,1.0,2.0,0.0,0.0,0.0,1.0,,
CALIFORNIA,SANTA CLARA,2013-5,BARRETT,VANIER,NARCOTICS,"WC,TX",D,41383.0,30,0,30,INSTALLED AND USED,25.0,30.0,105.0,743.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2013-6,BONINI,VANIER,NARCOTICS,"WC,TX",D,41409.0,30,1,60,INSTALLED AND USED,30.0,30.0,36.0,909.0,399.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2013-7,BARRETT,VANIER,NARCOTICS,"WC,TX",D,41425.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2013-8,BARRETT,VANIER,NARCOTICS,"WC,TX",D,41449.0,30,1,60,INSTALLED AND USED,30.0,1.0,1.0,30.0,12.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2013-9,BARRETT,VANIER,NARCOTICS,"WC,TX",D,41494.0,30,0,30,INSTALLED AND USED,30.0,13.0,28.0,384.0,72.0,23000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2013-10,BARRETT,ALEM,MURDER,"WC,TX",D,41563.0,30,1,60,INSTALLED AND USED,15.0,1200.0,652.0,17993.0,981.0,103480.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-16
CALIFORNIA,SANTA CLARA,2013-11,BARRETT,VANIER,NARCOTICS,"WC,TX",D,41582.0,30,0,30,INSTALLED AND USED,60.0,54.0,84.0,3270.0,585.0,47903.0,2568.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2013-12,BONINI,ALEM,MURDER,"WC,TX",D,41597.0,30,0,30,INSTALLED AND USED,20.0,4.0,6.0,76.0,11.0,21760.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2013-13,BARRETT,ALEM,MURDER,"WC,TX",D,41603.0,30,0,30,INSTALLED AND USED,30.0,37.0,18.0,1105.0,76.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SANTA CLARA,2013-14,BARRETT,VANIER,NARCOTICS,"WC,TX",D,41603.0,30,0,30,INSTALLED AND USED,16.0,0.0,1.0,3.0,1.0,26384.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SHASTA,2013-1,GAUL,BRIDGETT,MURDER,WS,H,41460.0,30,0,30,INSTALLED AND USED,30.0,403.0,100.0,12084.0,970.0,86264.0,36264.0,13.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,SHASTA,2013-2,GAUL,BRIDGETT,MURDER,WS,D,41478.0,30,0,30,INSTALLED AND USED,30.0,96.0,167.0,2871.0,235.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2013-1,MCFADDEN,FLADAGER,MURDER,WC,D,41323.0,30,0,30,INSTALLED AND USED,7.0,80.0,90.0,561.0,50.0,22680.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-9
CALIFORNIA,STANISLAUS,2013-2,MCFADDEN,FLADAGER,MURDER,WC,D,41330.0,30,0,30,INSTALLED AND USED,30.0,23.0,21.0,692.0,102.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2013-3,ASHLEY,FLADAGER,NARCOTICS,WC,D,41334.0,30,0,30,INSTALLED AND USED,1.0,37.0,21.0,37.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-8,RELATED TO NO. 2013-8
CALIFORNIA,STANISLAUS,2013-4,MCFADDEN,FLADAGER,MURDER,WC,D,41335.0,30,0,30,INSTALLED AND USED,30.0,52.0,21.0,1553.0,170.0,21164.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2013-5,ASHLEY,FLADAGER,NARCOTICS,WC,D,41345.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2013-6,ASHLEY,FLADAGER,NARCOTICS,WC,D,41480.0,30,0,30,INSTALLED AND USED,22.0,48.0,73.0,1045.0,222.0,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2013-7,ASHLEY,FLADAGER,MURDER,WC,D,41496.0,30,0,30,INSTALLED AND USED,60.0,93.0,214.0,5564.0,104.0,199800.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2013-8,ASHLEY,FLADAGER,NARCOTICS,WC,D,41500.0,30,0,30,INSTALLED AND USED,59.0,128.0,123.0,7578.0,1121.0,65322.0,990.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2013-9,CORDOVA,FLADAGER,NARCOTICS,WC,D,41509.0,30,0,30,INSTALLED AND USED,27.0,27.0,32.0,724.0,263.0,21264.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-7
CALIFORNIA,STANISLAUS,2013-10,RIGBY,FLADAGER,MURDER,"WC,TX","D,H,B",41524.0,30,2,90,INSTALLED AND USED,8.0,293.0,113.0,2342.0,85.0,15000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2013-11,RIGBY,FLADAGER,MURDER,"WC,TX",D,41535.0,30,0,30,INSTALLED AND USED,28.0,3.0,4.0,85.0,5.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2013-12,CORDOVA,FLADAGER,NARCOTICS,WC,D,41565.0,30,0,30,INSTALLED AND USED,30.0,24.0,15.0,725.0,147.0,21500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,STANISLAUS,2013-13,MCFADDEN,FLADAGER,NARCOTICS,WC,D,41583.0,30,0,30,INSTALLED AND USED,60.0,217.0,223.0,13019.0,2733.0,142240.0,4000.0,6.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2013-1,WRIGHT,RUSSELL,NARCOTICS,"WC,TX",D,41246.0,30,5,180,INSTALLED AND USED,2.0,42.0,30.0,83.0,0.0,5680.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2013-2,O'NEILL,RUSSELL,MURDER,"WC,TX",D,41283.0,30,0,30,INSTALLED AND USED,30.0,58.0,160.0,1740.0,225.0,65006.0,3086.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2013-3,YOUNG,MALAN,NARCOTICS,WC,D,41300.0,30,0,30,INSTALLED AND USED,60.0,0.0,NR,NR,NR,154000.0,2000.0,6.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2013-4,MURPHY,RUSSELL,MURDER,"WC,TX",D,41347.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,4128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2013-5,CLONINGER,TISCHLER,MURDER,"WC,TX",D,41351.0,30,1,60,INSTALLED AND USED,30.0,20.0,79.0,604.0,179.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2013-6,WRIGHT,RUSSELL,OTHER,"WC,TX",D,41371.0,30,0,30,INSTALLED AND USED,60.0,101.0,231.0,6083.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2013-7,AYERS,RUSSELL,OTHER,"WC,TX",D,41403.0,30,0,30,INSTALLED AND USED,30.0,309.0,67.0,9273.0,523.0,26000.0,4000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2013-8,WRIGHT,RUSSELL,OTHER,"WC,TX",D,41432.0,30,0,30,INSTALLED AND USED,77.0,9.0,20.0,720.0,244.0,78000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2013-9,WRIGHT,RUSSELL,OTHER,"WC,TX",D,41463.0,30,0,30,INSTALLED AND USED,30.0,24.0,67.0,711.0,152.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2013-10,WHITE,FOX,MURDER,"WC,TX",D,41512.0,30,0,30,INSTALLED AND USED,20.0,489.0,966.0,9771.0,574.0,62200.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-16
CALIFORNIA,VENTURA,2013-11,MURPHY,RUSSELL,OTHER,"WC,TX",D,41520.0,30,0,30,INSTALLED AND USED,30.0,250.0,304.0,7514.0,493.0,63200.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2013-12,DENOCE,MALAN,NARCOTICS,"WC,TX",D,41569.0,30,0,30,INSTALLED AND USED,30.0,11.0,41.0,318.0,171.0,22947.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,VENTURA,2013-13,DENOCE,MALAN,NARCOTICS,"WC,TX",D,41576.0,30,0,30,INSTALLED AND USED,10.0,24.0,18.0,240.0,21.0,8480.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
COLORADO,1ST JUDICIAL DISTRICT (JEFFERSON),2013-1,RUSSELL,WEIR,NARCOTICS,WC,D,41578.0,30,0,30,INSTALLED AND USED,27.0,34.0,70.0,916.0,106.0,23625.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
COLORADO,1ST JUDICIAL DISTRICT (JEFFERSON),2013-2,RUSSELL,WEIR,NARCOTICS,WC,D,41597.0,30,0,30,INSTALLED AND USED,90.0,94.0,157.0,8495.0,1109.0,96000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
COLORADO,4TH JUDICIAL DISTRICT (EL PASO),2013-1,MARTINEZ,MAY,NARCOTICS,"WC,TX",D,41229.0,30,1,60,INSTALLED AND USED,30.0,44.0,84.0,1329.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-1,
COLORADO,4TH JUDICIAL DISTRICT (EL PASO),2013-2,MARTINEZ,MAY,NARCOTICS,"WC,TX",D,41285.0,30,0,30,INSTALLED AND USED,30.0,103.0,63.0,3082.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-11,RELATED TO NO. 2013-11
COLORADO,4TH JUDICIAL DISTRICT (EL PASO),2013-3,MARTINEZ,MAY,NARCOTICS,"WC,TX",D,41288.0,30,0,30,INSTALLED AND USED,30.0,8.0,47.0,225.0,54.0,18111.0,2690.0,11.0,0.0,0.0,0.0,0.0,1.0,,
COLORADO,4TH JUDICIAL DISTRICT (EL PASO),2013-4,MARTINEZ,MAY,NARCOTICS,"WC,TX",D,41362.0,30,0,30,INSTALLED AND USED,37.0,131.0,204.0,4852.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-15,RELATED TO NO. 2013-15
COLORADO,4TH JUDICIAL DISTRICT (EL PASO),2013-5,MARTINEZ,MAY,NARCOTICS,"WC,TX",D,41458.0,30,0,30,INSTALLED AND USED,6.0,8.0,9.0,49.0,5.0,9840.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
COLORADO,4TH JUDICIAL DISTRICT (EL PASO),2013-6,MARTINEZ,MAY,NARCOTICS,"WC,TX",D,41477.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
COLORADO,4TH JUDICIAL DISTRICT (EL PASO),2013-7,MARTINEZ,MAY,NARCOTICS,"WC,TX",D,41500.0,30,0,30,INSTALLED AND USED,46.0,160.0,112.0,7360.0,159.0,70244.0,5180.0,14.0,0.0,0.0,0.0,0.0,1.0,,
COLORADO,4TH JUDICIAL DISTRICT (EL PASO),2013-8,MARTINEZ,MAY,NARCOTICS,"WC,TX",D,41520.0,30,0,30,INSTALLED AND USED,60.0,249.0,150.0,14964.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-1,RELATED TO NO. 2013-1
COLORADO,4TH JUDICIAL DISTRICT (EL PASO),2013-9,MARTINEZ,MAY,NARCOTICS,"WC,TX",D,41533.0,30,0,30,INSTALLED AND USED,7.0,131.0,40.0,916.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-1,RELATED TO NO. 2013-1
COLORADO,4TH JUDICIAL DISTRICT (EL PASO),2013-10,PRINCE,MAY,NARCOTICS,"WC,TX",D,41564.0,30,0,30,INSTALLED AND USED,17.0,37.0,31.0,621.0,30.0,12475.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,,
COLORADO,4TH JUDICIAL DISTRICT (EL PASO),2013-11,MARTINEZ,MAY,NARCOTICS,"WC,TX",D,41564.0,30,0,30,INSTALLED AND USED,30.0,69.0,51.0,2066.0,757.0,12831.0,625.0,4.0,0.0,0.0,0.0,0.0,0.0,,
COLORADO,4TH JUDICIAL DISTRICT (EL PASO),2013-12,MARTINEZ,MAY,NARCOTICS,"WC,TX",D,41610.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
COLORADO,8TH JUDICIAL DISTRICT (JACKSON/LARIMER),2013-1,SCHAPANSKI,RIEDEL,NARCOTICS,"WC,TX",D,41313.0,30,0,30,INSTALLED AND USED,50.0,31.0,55.0,1541.0,156.0,49373.0,1250.0,11.0,0.0,0.0,0.0,0.0,8.0,,
COLORADO,8TH JUDICIAL DISTRICT (JACKSON/LARIMER),2013-2,SCHAPANSKI,RIEDEL,NARCOTICS,"WC,TX",D,41327.0,30,0,30,INSTALLED AND USED,9.0,43.0,102.0,390.0,NR,35269.0,9780.0,9.0,0.0,0.0,0.0,0.0,3.0,,
COLORADO,8TH JUDICIAL DISTRICT (JACKSON/LARIMER),2013-3,SCHAPANSKI,RIEDEL,NARCOTICS,"WC,TX",D,41569.0,30,0,30,INSTALLED AND USED,49.0,42.0,72.0,2053.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-26,RELATED TO NO. 2013-26
