State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Result Related
CALIFORNIA,RIVERSIDE,2014-444,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41857.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-445,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41857.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-446,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41857.0,30,0,30,INSTALLED AND USED,30.0,65.0,84.0,1961.0,308.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-447,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41857.0,30,0,30,INSTALLED AND USED,30.0,24.0,44.0,731.0,269.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-448,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41857.0,30,0,30,INSTALLED AND USED,90.0,143.0,121.0,12829.0,456.0,60000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-449,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41857.0,30,0,30,INSTALLED AND USED,30.0,56.0,47.0,1666.0,399.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-450,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41857.0,30,0,30,INSTALLED AND USED,30.0,12.0,3.0,345.0,6.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-451,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41857.0,30,0,30,INSTALLED AND USED,30.0,16.0,79.0,489.0,307.0,26883.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-452,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41862.0,30,0,30,INSTALLED AND USED,30.0,267.0,15.0,8024.0,563.0,66000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-453,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41863.0,30,0,30,INSTALLED AND USED,60.0,12.0,32.0,750.0,370.0,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-454,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41863.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-455,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41863.0,30,0,30,INSTALLED AND USED,30.0,299.0,18.0,8967.0,902.0,80280.0,3600.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-456,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41864.0,30,1,60,INSTALLED AND USED,30.0,54.0,55.0,1628.0,193.0,28782.0,2600.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-457,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41864.0,30,0,30,INSTALLED AND USED,30.0,24.0,16.0,728.0,105.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-458,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41867.0,30,0,30,INSTALLED AND USED,30.0,53.0,71.0,1596.0,688.0,26203.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-459,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41869.0,30,0,30,INSTALLED AND USED,30.0,6.0,11.0,167.0,14.0,52400.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-460,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41869.0,30,1,60,INSTALLED AND USED,30.0,33.0,65.0,988.0,215.0,37804.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-461,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41869.0,30,1,60,INSTALLED AND USED,28.0,154.0,28.0,4307.0,2235.0,28382.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-462,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41871.0,30,0,30,INSTALLED AND USED,30.0,100.0,113.0,2993.0,862.0,26767.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-463,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41871.0,30,0,30,INSTALLED AND USED,30.0,104.0,230.0,3119.0,152.0,47600.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-464,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41872.0,30,0,30,INSTALLED AND USED,26.0,32.0,112.0,830.0,44.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-465,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41872.0,30,1,60,INSTALLED AND USED,30.0,76.0,34.0,2277.0,268.0,20000.0,2000.0,4.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-466,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41872.0,30,0,30,INSTALLED AND USED,30.0,251.0,69.0,7523.0,1049.0,42569.0,22569.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-467,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41876.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-468,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41876.0,30,0,30,INSTALLED AND USED,60.0,31.0,99.0,1851.0,173.0,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-469,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41876.0,30,0,30,INSTALLED AND USED,27.0,52.0,65.0,1400.0,468.0,27160.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-470,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41876.0,30,1,60,INSTALLED AND USED,30.0,81.0,9.0,2437.0,433.0,27200.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-471,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41877.0,30,0,30,INSTALLED AND USED,30.0,137.0,20.0,4097.0,1264.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-472,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41877.0,30,0,30,INSTALLED AND USED,30.0,1.0,1.0,22.0,1.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-473,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41877.0,30,0,30,INSTALLED AND USED,50.0,4.0,23.0,222.0,117.0,43886.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-474,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41878.0,30,0,30,INSTALLED AND USED,30.0,12.0,4.0,348.0,25.0,13300.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-475,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41878.0,30,0,30,INSTALLED AND USED,18.0,36.0,4.0,645.0,10.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-476,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41878.0,30,0,30,INSTALLED AND USED,30.0,63.0,43.0,1890.0,722.0,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-477,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41879.0,30,0,30,INSTALLED AND USED,30.0,29.0,26.0,860.0,449.0,26846.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-478,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41879.0,30,1,60,INSTALLED AND USED,30.0,0.0,NR,9.0,NR,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-479,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41879.0,30,1,60,INSTALLED AND USED,30.0,9.0,7.0,283.0,44.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-480,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41884.0,30,0,30,INSTALLED AND USED,30.0,297.0,159.0,8898.0,861.0,130240.0,6700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-481,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41885.0,30,0,30,INSTALLED AND USED,30.0,5.0,NR,152.0,NR,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-482,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41885.0,30,0,30,INSTALLED AND USED,30.0,60.0,45.0,1793.0,240.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-483,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41885.0,30,0,30,INSTALLED AND USED,30.0,151.0,90.0,4537.0,491.0,31224.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-484,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41886.0,30,0,30,INSTALLED AND USED,30.0,7.0,11.0,222.0,150.0,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-485,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41886.0,30,0,30,INSTALLED AND USED,30.0,10.0,5.0,307.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-486,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41886.0,30,0,30,INSTALLED AND USED,60.0,241.0,400.0,14473.0,3406.0,178000.0,18000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-487,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41890.0,30,0,30,INSTALLED AND USED,19.0,14.0,25.0,262.0,94.0,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-488,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41890.0,30,2,90,INSTALLED AND USED,24.0,62.0,27.0,1492.0,123.0,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-489,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41890.0,30,0,30,INSTALLED AND USED,30.0,2356.0,31.0,70685.0,16412.0,127252.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-490,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41890.0,30,1,60,INSTALLED AND USED,60.0,99.0,194.0,5932.0,2391.0,88000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-491,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41892.0,30,0,30,INSTALLED AND USED,30.0,13.0,5.0,386.0,27.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-492,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41892.0,30,0,30,INSTALLED AND USED,30.0,44.0,249.0,1326.0,63.0,47600.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-493,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41892.0,30,0,30,INSTALLED AND USED,30.0,131.0,28.0,3939.0,310.0,53520.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-494,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41892.0,30,0,30,INSTALLED AND USED,29.0,183.0,39.0,5313.0,1323.0,23400.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-495,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41892.0,30,1,60,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-496,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41892.0,30,0,30,INSTALLED AND USED,7.0,49.0,5.0,342.0,213.0,8464.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-497,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41892.0,30,0,30,INSTALLED AND USED,30.0,141.0,38.0,4221.0,472.0,42569.0,22569.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-498,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41892.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-499,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41892.0,30,0,30,INSTALLED AND USED,30.0,97.0,87.0,2918.0,445.0,51100.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-500,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41893.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-501,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41898.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-502,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41898.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-503,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41898.0,30,0,30,INSTALLED AND USED,30.0,92.0,59.0,2752.0,135.0,51300.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-504,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41899.0,30,0,30,INSTALLED AND USED,30.0,43.0,63.0,1294.0,644.0,42569.0,22569.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-505,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41899.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-506,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41899.0,30,0,30,INSTALLED AND USED,30.0,246.0,217.0,7388.0,758.0,26844.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-507,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41900.0,30,0,30,INSTALLED AND USED,30.0,208.0,17.0,6255.0,4088.0,33060.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-508,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41901.0,30,1,60,INSTALLED AND USED,30.0,13.0,17.0,396.0,125.0,21747.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-509,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41901.0,30,0,30,INSTALLED AND USED,30.0,13.0,19.0,379.0,197.0,17683.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-510,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41901.0,30,0,30,INSTALLED AND USED,270.0,79.0,736.0,21326.0,2937.0,243790.0,13750.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-511,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41904.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-512,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41904.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-513,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41904.0,30,1,60,INSTALLED AND USED,30.0,68.0,37.0,2031.0,226.0,27060.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-514,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41904.0,30,0,30,INSTALLED AND USED,90.0,185.0,208.0,16620.0,396.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-515,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41904.0,30,0,30,INSTALLED AND USED,28.0,198.0,206.0,5557.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-516,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41906.0,30,0,30,INSTALLED AND USED,30.0,398.0,75.0,11930.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-6,RELATED TO NO. 2014-6
CALIFORNIA,RIVERSIDE,2014-517,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41906.0,30,1,60,INSTALLED AND USED,29.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-518,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41906.0,30,1,60,INSTALLED AND USED,20.0,51.0,111.0,1014.0,375.0,92000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-519,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41906.0,30,1,60,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-520,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41907.0,30,0,30,INSTALLED AND USED,24.0,0.0,NR,NR,NR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-521,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41907.0,30,0,30,INSTALLED AND USED,30.0,3.0,3.0,86.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-12,
CALIFORNIA,RIVERSIDE,2014-522,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41907.0,30,0,30,INSTALLED AND USED,13.0,108.0,4.0,1407.0,28.0,73980.0,3000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-523,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41907.0,30,0,30,INSTALLED AND USED,7.0,0.0,NR,NR,NR,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-524,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41908.0,30,0,30,INSTALLED AND USED,13.0,108.0,4.0,1407.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-14,RELATED TO NO. 2014-14
CALIFORNIA,RIVERSIDE,2014-525,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41908.0,30,0,30,INSTALLED AND USED,13.0,0.0,NR,NR,NR,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-526,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41908.0,30,0,30,INSTALLED AND USED,13.0,108.0,3.0,1406.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-14,RELATED TO NO. 2014-14
CALIFORNIA,RIVERSIDE,2014-527,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41912.0,30,0,30,INSTALLED AND USED,9.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-528,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41912.0,30,0,30,INSTALLED AND USED,13.0,108.0,3.0,1406.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-14,RELATED TO NO. 2014-14
CALIFORNIA,RIVERSIDE,2014-529,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41913.0,30,1,60,INSTALLED AND USED,8.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-530,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41913.0,30,0,30,INSTALLED AND USED,15.0,3.0,14.0,38.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-18,
CALIFORNIA,RIVERSIDE,2014-531,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41914.0,30,0,30,INSTALLED AND USED,28.0,22.0,206.0,609.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-532,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41914.0,30,0,30,INSTALLED AND USED,30.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-533,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41918.0,30,0,30,INSTALLED AND USED,30.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-534,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41918.0,30,0,30,INSTALLED AND USED,3.0,5.0,2.0,14.0,11.0,6200.0,2200.0,2.0,0.0,0.0,0.0,0.0,2.0,,
CALIFORNIA,RIVERSIDE,2014-535,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41919.0,30,0,30,INSTALLED AND USED,30.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-536,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41919.0,30,0,30,INSTALLED AND USED,30.0,55.0,5.0,1639.0,509.0,24209.0,1316.0,3.0,0.0,0.0,0.0,0.0,1.0,,
CALIFORNIA,RIVERSIDE,2014-537,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41919.0,30,1,60,INSTALLED AND USED,30.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-538,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41919.0,30,1,60,INSTALLED AND USED,30.0,0.0,1.0,15.0,15.0,19500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-539,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41919.0,30,1,60,INSTALLED AND USED,29.0,578.0,148.0,16760.0,310.0,75289.0,8289.0,6.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-540,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41920.0,30,0,30,INSTALLED AND USED,8.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-5,
CALIFORNIA,RIVERSIDE,2014-541,HERNANDEZ,VAN WAGENEN,OTHER,WC,D,41920.0,30,0,30,INSTALLED AND USED,30.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-542,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41920.0,30,1,60,INSTALLED AND USED,22.0,114.0,40.0,2518.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-6,RELATED TO NO. 2014-6
CALIFORNIA,RIVERSIDE,2014-543,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41920.0,30,0,30,INSTALLED AND USED,50.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2014-544,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41921.0,30,0,30,INSTALLED AND USED,16.0,36.0,22.0,581.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-6,RELATED TO NO. 2014-6
CALIFORNIA,RIVERSIDE,2014-545,HERNANDEZ,VAN WAGENEN,NARCOTICS,WC,D,41921.0,30,0,30,INSTALLED AND USED,58.0,7.0,31.0,390.0,276.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
