Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating  Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related,,
"CALIFORNIA, SOUTHERN",2014-16,HOUSTON,O'BRIEN,$LAUNDERING,WC,D,41722.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,16
"CALIFORNIA, SOUTHERN",2014-17,SABRAW,O'BRIEN,NARCOTICS,"WC,TX",D,41733.0,30,1,60,INSTALLED AND USED,60.0,93.0,168.0,5603.0,757.0,139405.0,9150.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-7,2014,17
"CALIFORNIA, SOUTHERN",2014-18,SABRAW,O'BRIEN,NARCOTICS,"WC,TX",D,41733.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,18
"CALIFORNIA, SOUTHERN",2014-19,SABRAW,O'BRIEN,NARCOTICS,"WC,TX",D,41733.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,19
"CALIFORNIA, SOUTHERN",2014-20,LORENZ,O'BRIEN,NARCOTICS,TX,D,41753.0,30,4,150,INSTALLED AND USED,150.0,274.0,7282.0,41030.0,3886.0,124200.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,20
"CALIFORNIA, SOUTHERN",2014-21,LORENZ,BLANCO,NARCOTICS,"WC,TX",D,41761.0,30,2,90,INSTALLED AND USED,72.0,354.0,623.0,25479.0,2287.0,284943.0,24400.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-7,2014,21
"CALIFORNIA, SOUTHERN",2014-22,HOUSTON,O'BRIEN,$LAUNDERING,WC,D,41775.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,22
"CALIFORNIA, SOUTHERN",2014-23,HOUSTON,O'BRIEN,$LAUNDERING,WC,D,41775.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,23
"CALIFORNIA, SOUTHERN",2014-24,HOUSTON,O'BRIEN,$LAUNDERING,WC,D,41775.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,24
"CALIFORNIA, SOUTHERN",2014-25,HOUSTON,O'BRIEN,$LAUNDERING,WC,D,41775.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,25
"CALIFORNIA, SOUTHERN",2014-26,SABRAW,O'NEIL,NARCOTICS,"WC,TX",D,41809.0,30,0,30,INSTALLED AND USED,30.0,39.0,57.0,1171.0,246.0,81772.0,4700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-7,2014,26
"CALIFORNIA, SOUTHERN",2014-27,LORENZ,O'NEIL,NARCOTICS,"WC,TX",D,41823.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,27
"CALIFORNIA, SOUTHERN",2014-28,LORENZ,O'NEIL,NARCOTICS,"WC,TX",D,41823.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,28
"CALIFORNIA, SOUTHERN",2014-29,LORENZ,O'NEIL,NARCOTICS,"WC,TX",D,41823.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,29
"CALIFORNIA, SOUTHERN",2014-30,LORENZ,O'NEIL,NARCOTICS,"WC,TX",D,41823.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,30
"CALIFORNIA, SOUTHERN",2014-31,LORENZ,O'BRIEN,NARCOTICS,"TX,EO",D,41830.0,30,0,30,INSTALLED AND USED,30.0,383.0,63.0,11495.0,6274.0,44831.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,31
"CALIFORNIA, SOUTHERN",2014-32,HOUSTON,O'BRIEN,$LAUNDERING,WC,D,41836.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,32
"CALIFORNIA, SOUTHERN",2014-33,HOUSTON,O'BRIEN,$LAUNDERING,WC,D,41836.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,33
"CALIFORNIA, SOUTHERN",2014-34,BENCIVENGO,O'BRIEN,NARCOTICS,TX,D,41837.0,30,0,30,INSTALLED AND USED,29.0,575.0,35.0,16663.0,14530.0,28060.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,34
"CALIFORNIA, SOUTHERN",2014-35,HOUSTON,O'BRIEN,$LAUNDERING,WC,D,41838.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,35
"CALIFORNIA, SOUTHERN",2014-36,SABRAW,O'NEIL,NARCOTICS,EE,O,41856.0,30,0,30,INSTALLED AND USED,30.0,197.0,66.0,5896.0,2112.0,25691.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,2014,36
"CALIFORNIA, SOUTHERN",2014-37,LORENZ,O'NEIL,NARCOTICS,"WC,TX",D,41898.0,30,4,150,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,37
COLORADO,2010-51,KANE,BLANCO,NARCOTICS,WC,D,40263.0,30,0,30,INSTALLED AND USED,30.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2010,51
COLORADO,2010-52,ARGUELLO,BLANCO,NARCOTICS,WC,D,40333.0,30,0,30,INSTALLED AND USED,30.0,2.0,10.0,63.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2010,52
COLORADO,2010-53,MILLER,BLANCO,NARCOTICS,WC,D,40430.0,30,1,60,INSTALLED AND USED,60.0,0.0,NR,NR,NR,20500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2010,53
COLORADO,2012-46,EBEL,WEINSTEIN,NARCOTICS,WC,D,40970.0,30,1,60,INSTALLED AND USED,58.0,320.0,229.0,18550.0,883.0,41383.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-48,2012,46
COLORADO,2012-47,EBEL,BLANCO,NARCOTICS,WC,D,41025.0,30,0,30,INSTALLED AND USED,30.0,4.0,16.0,120.0,49.0,53879.0,3258.0,3.0,0.0,0.0,0.0,0.0,0.0,,,2012,47
COLORADO,2012-48,ARGUELLO,BLANCO,NARCOTICS,"TX,WC",D,41043.0,30,0,30,INSTALLED AND USED,29.0,67.0,104.0,1956.0,161.0,22010.0,1850.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2012,48
COLORADO,2012-49,EBEL,BLANCO,NARCOTICS,WC,D,41052.0,30,0,30,INSTALLED AND USED,29.0,57.0,40.0,1646.0,130.0,21910.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,49
COLORADO,2012-50,ARGUELLO,BROWN,NARCOTICS,WC,D,41141.0,30,0,30,INSTALLED AND USED,30.0,1138.0,172.0,34139.0,7227.0,891580.0,525500.0,38.0,0.0,0.0,0.0,25.0,0.0,,,2012,50
COLORADO,2012-51,ARGUELLO,BROWN,NARCOTICS,"WC,TX",D,41141.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,51
COLORADO,2012-52,BLACKBURN,BLANCO,NARCOTICS,"WC,TX",D,41173.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,52
COLORADO,2012-53,EBEL,BLANCO,NARCOTICS,WC,D,41183.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,53
COLORADO,2012-54,ARGUELLO,HULSER,NARCOTICS,"WC,TX",D,41198.0,30,0,30,INSTALLED AND USED,30.0,103.0,190.0,3098.0,699.0,75746.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-48,2012,54
COLORADO,2012-55,EBEL,HULSER,NARCOTICS,"WC,TX",D,41227.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,55
COLORADO,2012-56,ARGUELLO,SWARTZ,NARCOTICS,"WC,TX",D,41232.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,56
COLORADO,2012-57,ARGUELLO,SWARTZ,NARCOTICS,WC,D,41232.0,30,0,30,INSTALLED AND USED,30.0,1074.0,141.0,32229.0,7227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-50,RELATED TO NO. 2012-50,2012,57
COLORADO,2012-58,ARGUELLO,HULSER,NARCOTICS,WC,D,41239.0,30,0,30,INSTALLED AND USED,30.0,1084.0,134.0,32514.0,7227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-50,RELATED TO NO. 2012-50,2012,58
COLORADO,2013-57,ARGUELLO,BURETTA,NARCOTICS,WC,D,41247.0,30,0,30,INSTALLED AND USED,30.0,1039.0,117.0,31165.0,7227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-50,RELATED TO NO. 2012-50,2013,57
COLORADO,2013-58,ARGUELLO,BURETTA,NARCOTICS,"WC,TX",D,41247.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,58
COLORADO,2013-59,EBEL,HULSER,NARCOTICS,WC,D,41254.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,59
COLORADO,2013-60,EBEL,O'BRIEN,NARCOTICS,WC,D,41260.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,60
COLORADO,2013-61,EBEL,BLANCO,NARCOTICS,"WC,TX",D,41262.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,61
COLORADO,2013-62,ARGUELLO,O'BRIEN,NARCOTICS,"WC,TX",D,41296.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,62
COLORADO,2013-63,EBEL,HULSER,NARCOTICS,WC,D,41309.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,63
COLORADO,2013-64,ARGUELLO,HULSER,NARCOTICS,WC,D,41333.0,30,0,30,INSTALLED AND USED,30.0,1030.0,98.0,30904.0,7227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-50,RELATED TO NO. 2012-50,2013,64
COLORADO,2013-65,ARGUELLO,BLANCO,NARCOTICS,"WC,TX",D,41333.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-71,2013,65
COLORADO,2013-66,EBEL,O'BRIEN,NARCOTICS,WC,D,41338.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,66
COLORADO,2013-67,EBEL,BLANCO,NARCOTICS,"WC,TX",D,41353.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,67
COLORADO,2013-68,ARGUELLO,BITKOWER,NARCOTICS,WC,D,41374.0,30,1,60,INSTALLED AND USED,60.0,534.0,160.0,32018.0,7227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-50,RELATED TO NO. 2012-50,2013,68
COLORADO,2013-69,EBEL,O'BRIEN,NARCOTICS,"WC,TX",D,41376.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,69
COLORADO,2013-70,ARGUELLO,RAMAN,NARCOTICS,WC,D,41379.0,30,0,30,INSTALLED AND USED,30.0,1036.0,113.0,31092.0,7227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-50,RELATED TO NO. 2012-50,2013,70
COLORADO,2013-71,ARGUELLO,BLANCO,NARCOTICS,WC,D,41379.0,30,0,30,INSTALLED AND USED,18.0,30.0,23.0,540.0,56.0,33972.0,2000.0,27.0,0.0,0.0,0.0,0.0,0.0,,,2013,71
COLORADO,2013-72,EBEL,O'BRIEN,NARCOTICS,WC,D,41381.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,72
COLORADO,2013-73,ARGUELLO,O'BRIEN,NARCOTICS,WC,D,41393.0,30,0,30,INSTALLED AND USED,30.0,1034.0,113.0,31033.0,7227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2012-50,RELATED TO NO. 2012-50,2013,73
COLORADO,2013-74,ARGUELLO,BLANCO,NARCOTICS,WC,D,41393.0,30,0,30,INSTALLED AND USED,12.0,84.0,28.0,1004.0,377.0,57911.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-71,2013,74
COLORADO,2013-75,ARGUELLO,BLANCO,NARCOTICS,WC,D,41409.0,30,0,30,INSTALLED AND USED,6.0,48.0,14.0,287.0,61.0,55910.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-71,2013,75
COLORADO,2013-76,ARGUELLO,BLANCO,NARCOTICS,WC,D,41415.0,30,0,30,INSTALLED AND USED,30.0,78.0,32.0,2327.0,637.0,32009.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-71,2013,76
COLORADO,2013-77,KANE,BLANCO,NARCOTICS,WC,D,41416.0,30,0,30,INSTALLED AND USED,30.0,207.0,127.0,6213.0,2269.0,23342.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,,,2013,77
COLORADO,2013-78,ARGUELLO,O'BRIEN,NARCOTICS,"WC,TX",D,41431.0,30,0,30,INSTALLED AND USED,15.0,67.0,23.0,1008.0,243.0,44934.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-71,2013,78
COLORADO,2013-79,KANE,BLANCO,NARCOTICS,WC,D,41435.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,79
COLORADO,2013-80,KANE,BITKOWER,NARCOTICS,WC,D,41443.0,30,0,30,INSTALLED AND USED,9.0,6.0,1.0,54.0,NR,11413.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,80
COLORADO,2013-81,DANIEL,BLANCO,NARCOTICS,"WC,TX",D,41452.0,30,0,30,INSTALLED AND USED,28.0,54.0,33.0,1515.0,755.0,44234.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-71,2013,81
COLORADO,2013-82,DANIEL,BLANCO,NARCOTICS,WC,D,41458.0,30,0,30,INSTALLED AND USED,9.0,3.0,21.0,31.0,13.0,21755.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,82
COLORADO,2013-83,KANE,BLANCO,NARCOTICS,WC,D,41491.0,30,0,30,INSTALLED AND USED,6.0,2.0,7.0,14.0,NR,22112.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,83
COLORADO,2013-84,KANE,BLANCO,NARCOTICS,WC,D,41508.0,30,0,30,INSTALLED AND USED,30.0,337.0,186.0,10120.0,3364.0,22830.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,84
COLORADO,2013-85,JACKSON,O'BRIEN,NARCOTICS,"TX,WC",D,41515.0,30,0,30,INSTALLED AND USED,20.0,16.0,30.0,330.0,109.0,23664.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,85
COLORADO,2013-86,KANE,BLANCO,NARCOTICS,"TX,WC",D,41540.0,30,2,90,INSTALLED AND USED,65.0,38.0,133.0,2449.0,641.0,66883.0,1950.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2013,86
COLORADO,2013-87,KANE,O'BRIEN,NARCOTICS,"WC,TX",D,41562.0,30,0,30,INSTALLED AND USED,16.0,45.0,60.0,721.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,87
COLORADO,2013-88,EBEL,BITKOWER,CONSPIRACY,WC,D,41570.0,30,0,30,INSTALLED AND USED,30.0,1654.0,438.0,49612.0,5821.0,365832.0,18000.0,19.0,0.0,1.0,0.0,0.0,0.0,,,2013,88
COLORADO,2013-89,EBEL,BITKOWER,NARCOTICS,"WC,TX",D,41573.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,89
COLORADO,2013-90,KANE,O'BRIEN,CONSPIRACY,WC,D,41577.0,30,0,30,INSTALLED AND USED,30.0,672.0,268.0,20170.0,6144.0,454944.0,15000.0,14.0,0.0,7.0,11.0,13.0,0.0,,,2013,90
COLORADO,2013-91,KANE,BLANCO,NARCOTICS,"TX,WC",D,41586.0,30,0,30,INSTALLED AND USED,20.0,56.0,59.0,1111.0,705.0,18678.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,91
COLORADO,2013-92,KANE,O'BRIEN,CONSPIRACY,WC,D,41597.0,30,0,30,INSTALLED AND USED,30.0,657.0,226.0,19724.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-90,RELATED TO NO. 2013-90,2013,92
COLORADO,2014-1,EBEL,BLANCO,NARCOTICS,"WC,TX",D,41593.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,1
COLORADO,2014-2,DANIEL,BLANCO,CONSPIRACY,WC,D,41593.0,30,2,90,INSTALLED AND USED,90.0,612.0,514.0,55073.0,5821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-88,RELATED TO NO. 2013-88,2014,2
COLORADO,2014-3,EBEL,BLANCO,NARCOTICS,"WC,TX",D,41614.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,3
COLORADO,2014-4,EBEL,O'BRIEN,NARCOTICS,WC,D,41614.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,4
COLORADO,2014-5,EBEL,BLANCO,CONSPIRACY,WC,D,41614.0,30,0,30,INSTALLED AND USED,30.0,661.0,239.0,19838.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-90,RELATED TO NO. 2013-90,2014,5
COLORADO,2014-6,EBEL,BLANCO,NARCOTICS,"WC,TX",D,41621.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,6
COLORADO,2014-7,KANE,O'BRIEN,CONSPIRACY,WC,D,41621.0,30,0,30,INSTALLED AND USED,30.0,658.0,234.0,19750.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-90,RELATED TO NO. 2013-90,2014,7
COLORADO,2014-8,KANE,BITKOWER,CONSPIRACY,WC,D,41632.0,30,0,30,INSTALLED AND USED,30.0,690.0,265.0,20699.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-90,RELATED TO NO. 2013-90,2014,8
COLORADO,2014-9,KANE,O'BRIEN,CONSPIRACY,WC,D,41632.0,30,0,30,INSTALLED AND USED,30.0,688.0,264.0,20643.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-90,RELATED TO NO. 2013-90,2014,9
COLORADO,2014-10,EBEL,O'BRIEN,NARCOTICS,"WC,TX",D,41638.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,10
COLORADO,2014-11,EBEL,O'BRIEN,CONSPIRACY,WC,D,41638.0,30,0,30,INSTALLED AND USED,30.0,1725.0,474.0,51760.0,5821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-88,RELATED TO NO. 2013-88,2014,11
COLORADO,2014-12,KANE,O'BRIEN,NARCOTICS,WC,D,41639.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,12
COLORADO,2014-13,DANIEL,O'BRIEN,CONSPIRACY,WC,D,41669.0,30,0,30,INSTALLED AND USED,30.0,1619.0,411.0,48571.0,5821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-88,RELATED TO NO. 2013-88,2014,13
COLORADO,2014-14,KANE,BLANCO,NARCOTICS,WC,D,41670.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,14
COLORADO,2014-15,DANIEL,O'BRIEN,NARCOTICS,"WC,TX",D,41684.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,15
COLORADO,2014-16,KANE,O'BRIEN,NARCOTICS,WC,D,41691.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,16
COLORADO,2014-17,KANE,O'BRIEN,NARCOTICS,WC,D,41691.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,17
COLORADO,2014-18,EBEL,O'BRIEN,NARCOTICS,"WC,TX",D,41697.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,18
COLORADO,2014-19,KANE,BLANCO,NARCOTICS,WC,D,41704.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,19
COLORADO,2014-20,EBEL,RAMAN,NARCOTICS,"WC,TX","D,O",41704.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,20
COLORADO,2014-21,EBEL,BITKOWER,NARCOTICS,WC,D,41704.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,21
COLORADO,2014-22,EBEL,RAMAN,CONSPIRACY,WC,D,41704.0,30,0,30,INSTALLED AND USED,29.0,721.0,255.0,20901.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-90,RELATED TO NO. 2013-90,2014,22
COLORADO,2014-23,KANE,BLANCO,NARCOTICS,TX,D,41716.0,30,2,90,INSTALLED AND USED,90.0,217.0,18.0,19488.0,1069.0,113374.0,4105.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,23
COLORADO,2014-24,KRIEGER,BLANCO,CONSPIRACY,WC,D,41719.0,30,0,30,INSTALLED AND USED,30.0,1609.0,408.0,48282.0,5821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-88,RELATED TO NO. 2013-88,2014,24
COLORADO,2014-25,KANE,O'BRIEN,NARCOTICS,WC,D,41722.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,25
COLORADO,2014-26,DANIEL,O'BRIEN,NARCOTICS,"WC,TX",D,41725.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,26
COLORADO,2014-27,EBEL,BLANCO,NARCOTICS,"WC,TX",D,41726.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,27
COLORADO,2014-28,EBEL,BLANCO,CONSPIRACY,WC,D,41726.0,30,0,30,INSTALLED AND USED,30.0,685.0,247.0,20564.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-90,RELATED TO NO. 2013-90,2014,28
COLORADO,2014-29,DANIEL,O'BRIEN,CONSPIRACY,WC,D,41738.0,30,0,30,INSTALLED AND USED,30.0,1623.0,416.0,48682.0,5821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2013-88,RELATED TO NO. 2013-88,2014,29
COLORADO,2014-30,KANE,O'BRIEN,NARCOTICS,"WC,TX",D,41750.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,30
