filename,Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related
2018-sheet-0.csv,MARYLAND,2018-74878,BREDAR,SWARTZ,NARCOTICS,WC,D,43235.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,20956.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MARYLAND,2018-74880,BENNETT,RYBICKI,NARCOTICS,WC,D,43235.0,30.0,2.0,90.0,INSTALLED AND USED,85.0,48.0,95,"4,052","1,178",63765.0,2325.0,0,0,0.0,0.0,0.0,0,
2018-sheet-0.csv,MARYLAND,2018-74882,BREDAR,MINER,NARCOTICS,WC,D,43216.0,30.0,0.0,30.0,INSTALLED AND USED,19.0,0.0,0,0,0,38680.0,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MARYLAND,2018-74886,BENNETT,HULSER,NARCOTICS,WC,D,43294.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,142.0,155,"3,397",620,10346.0,1600.0,0,0,0.0,0.0,0.0,0,
2018-sheet-0.csv,MARYLAND,2018-74892,BREDAR,HULSER,NARCOTICS,WC,D,43265.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,80625.0,3020.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MARYLAND,2018-74897,BENNETT,HULSER,NARCOTICS,WC,D,43208.0,30.0,1.0,60.0,INSTALLED AND USED,49.0,136.0,271,"6,685","1,583",45376.0,3200.0,5.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MARYLAND,2018-77701,HOLLANDER,HULSER,NARCOTICS,WC,N,43028.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,89.0,46,"5,331",511,0,0,0,0,0.0,0.0,0.0,0,RELATED TO NO. 2015-77685
2018-sheet-0.csv,MARYLAND,2018-77709,"RUSSELL, III",DAY,NARCOTICS,WC,N,43132.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,47.0,93,"4,226",0,0,0,0,0,0.0,0.0,0.0,0,RELATED TO NO. 2015-77685
2018-sheet-0.csv,MARYLAND,2018-77711,HOLLANDER,HULSER,NARCOTICS,WC,N,43144.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,33.0,32,999,383,0,0,0,0,0.0,0.0,0.0,0,RELATED TO NO. 2017-77699
2018-sheet-0.csv,MARYLAND,2018-77713,BREDAR,HULSER,NARCOTICS,WC,D,43165.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,41.0,40,"1,227",746,29862.0,1320.0,0,0,0.0,0.0,0.0,0,
2018-sheet-0.csv,MARYLAND,2018-77725,BLAKE,HULSER,RACKETEERING,WC,N,43223.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,RELATED TO NO. 2015-77685
2018-sheet-0.csv,MARYLAND,2018-77726,BURROUGHS,RYBICKI,NARCOTICS,WC,N,43385.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,22.0,7,662,0,28490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2014-74905,YOUNG,BLANCO,NARCOTICS,WC,D,41911.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,30.0,50,"1,662",770,57978.0,5950.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2014-74920,YOUNG,BLANCO,NARCOTICS,WC,D,41968.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,52.0,52,"1,448",504,57500.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2014-74936,YOUNG,BLANCO,NARCOTICS,WC,D,41942.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,0.0,1,1,1,12018.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2015-74910,GORTON,DOWNING,NARCOTICS,WC,D,42306.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,38960.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2015-74922,CASPER,DOWNING,NARCOTICS,WC,D,42307.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,57628.0,4625.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2015-74924,SOROKIN,DOWNING,NARCOTICS,WC,D,42291.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,35.0,73,"1,040",596,28274.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2015-74926,"SAYLOR, IV",BLANCO,NARCOTICS,WC,D,42265.0,30.0,0.0,30.0,INSTALLED AND USED,19.0,0.0,0,0,0,28129.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2015-74932,STEARNS,O'BRIEN,NARCOTICS,WC,D,42223.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,25255.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2015-74942,SOROKIN,BITKOWER,NARCOTICS,WC,D,42090.0,30.0,4.0,150.0,INSTALLED AND USED,143.0,17.0,99,"2,391",863,135270.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2016-71774,TALWANI,BLANCO,NARCOTICS,"TX,WC",D,42704.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2016-71947,BURROUGHS,O'BRIEN,RACKETEERING,"TX,WC",D,42457.0,10.0,1.0,20.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2016-72178,BURROUGHS,O'BRIEN,RACKETEERING,"TX,WC",D,42457.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2016-72191,TALWANI,BLANCO,NARCOTICS,"TX,WC",D,42704.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2016-74907,SOROKIN,O'BRIEN,NARCOTICS,WC,D,42349.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,9.0,37,256,149,28004.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2016-74930,STEARNS,HULSER,NARCOTICS,TX,D,42684.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2016-74938,STEARNS,O'BRIEN,NARCOTICS,TX,D,42458.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2016-74944,SOROKIN,SUH,NARCOTICS,WC,D,42256.0,30.0,4.0,150.0,INSTALLED AND USED,145.0,32.0,185,"4,609","1,961",111873.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2016-74950,GORTON,DOWNING,NARCOTICS,WC,D,42541.0,30.0,1.0,60.0,INSTALLED AND USED,59.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,
2018-sheet-0.csv,MASSACHUSETTS,2016-74954,BURROUGHS,BLANCO,NARCOTICS,WC,D,42503.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2016-74970,STEARNS,O'BRIEN,NARCOTICS,WC,D,42591.0,30.0,0.0,30.0,INSTALLED AND USED,18.0,0.0,0,0,0,13609.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2016-74972,STEARNS,BLANCO,NARCOTICS,WC,D,42419.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,0.0,0,0,0,86371.0,5100.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2016-74976,BURROUGHS,O'BRIEN,NARCOTICS,WC,D,42423.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2016-74978,STEARNS,HULSER,NARCOTICS,WC,D,42643.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,32031.0,5100.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2016-74980,STEARNS,BLANCO,NARCOTICS,WC,D,42489.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2016-74982,BURROUGHS,BLANCO,NARCOTICS,WC,D,42650.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,175341.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2017-71404,GORTON,DOWNING,DRUGS - ILLEGAL,"TX,WC",D,42543.0,30.0,4.0,150.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-71677,"O'TOOLE, JR.",BLANCO,NARCOTICS,"TX,WC",D,42566.0,30.0,6.0,210.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-71695,HILLMAN,HULSER,CONSPIRACY,"TX,WC",D,43067.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-71886,"SAYLOR, IV",HULSER,NARCOTICS,"TX,WC",D,42901.0,30.0,2.0,90.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-71887,GORTON,DOWNING,DRUGS - ILLEGAL,"TX,WC",D,42543.0,30.0,4.0,150.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-71966,HILLMAN,SWARTZ,CONSPIRACY,"TX,WC",D,43040.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-71984,HILLMAN,DAVID RYBICKI,CONSPIRACY,"TX,WC",D,43098.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-72034,GORTON,SWARTZ,KIDNAPPING,WC,D,42835.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-72070,HILLMAN,HULSER,CONSPIRACY,"TX,WC",D,43067.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-72162,"SAYLOR, IV",HULSER,NARCOTICS,"TX,WC",D,42901.0,30.0,2.0,90.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-72175,HILLMAN,HULSER,CONSPIRACY,"TX,WC",D,43081.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-72186,HILLMAN,TREVOR MCFADDEN,CONSPIRACY,"TX,WC",D,43007.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-72193,HILLMAN,SWARTZ,NARCOTICS,"TX,WC",D,43040.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-74912,GORTON,MCFADDEN,NARCOTICS,WC,D,42838.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,114765.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2017-74934,GORTON,BLANCO,NARCOTICS,WC,D,42713.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,204483.0,12400.0,32.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2017-74940,YOUNG,SUH,NARCOTICS,EE,D,42710.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,73.0,82,"2,125","1,795",36018.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2017-74946,GORTON,SUH,NARCOTICS,WC,D,42578.0,30.0,3.0,120.0,INSTALLED AND USED,110.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-74948,HILLMAN,MCFADDEN,NARCOTICS,WC,D,43005.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,43.0,41,949,447,80018.0,6875.0,5.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2017-74952,BURROUGHS,SWARTZ,NARCOTICS,WC,D,43038.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,57.0,50,"1,704",668,0,0,4.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2017-74958,HILLMAN,HULSER,NARCOTICS,WC,D,43063.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,292.0,87,"8,770",683,0,0,4.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2017-74960,CASPER,HULSER,NARCOTICS,WC,D,42985.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,271011.0,1300.0,10.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2017-74966,GORTON,MCFADDEN,NARCOTICS,WC,D,42887.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,38960.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2017-74984,GORTON,SUH,NARCOTICS,TX,D,42657.0,30.0,2.0,90.0,INSTALLED AND USED,80.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-75799,MASTROIANNI,DAVID C. RYBICKI,FIREARMS,EO,N,43048.0,30.0,1.0,0.0,INSTALLED AND USED,30.0,0.0,227,2,827,0,0,9.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2017-75800,MASTROIANNI,DOWNING,FIREARMS,EO,N,43066.0,30.0,0.0,0.0,INSTALLED AND USED,30.0,0.0,55,1,275,0,0,0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2017-77397,MASTROIANNI,"DAVID C. RYBICKI, DAAG",FIREARMS,"TX,WC",D,43048.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2017-77398,MASTROIANNI,HULSER,FIREARMS,"TX,WC",D,43083.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-70531,BURROUGHS,DAVID RYBICKI,NARCOTICS,"TX,WC",D,43192.0,30.0,1.0,60.0,INSTALLED AND USED,44.0,0,183,0,0,0,0,6.0,0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2018-71698,HILLMAN,HULSER,NARCOTICS,"TX,WC",D,43420.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-71761,HILLMAN,HULSER,NARCOTICS,"TX,WC",D,43392.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-71806,BURROUGHS,DAVID RYBICKI,NARCOTICS,"TX,WC",D,43192.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-71901,HILLMAN,DAVID RYBICKI,NARCOTICS,"TX,WC",D,43362.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-71916,CASPER,HULSER,NARCOTICS,"TX,WC",D,42989.0,30.0,5.0,180.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-71918,CASPER,HULSER,NARCOTICS,"TX,WC",D,43007.0,30.0,3.0,120.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-71949,"O'TOOLE, JR.",HULSER,NARCOTICS,WC,D,43032.0,30.0,6.0,210.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-71955,BURROUGHS,DAVID C. RYBICKI,RACKETEERING,"TX,WC",D,43055.0,30.0,2.0,90.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-71960,GORTON,DOWNING,NARCOTICS,"TX,WC",D,42853.0,30.0,3.0,110.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-72147,GORTON,HULSER,NARCOTICS,"TX,WC",D,43392.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-72148,GORTON,HULSER,NARCOTICS,"TX,WC",D,43420.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-72168,BURROUGHS,DAVID RYBICKI,RACKETEERING,"TX,WC",D,43055.0,30.0,2.0,90.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-72180,HILLMAN,DAVID C. RYBICKI,NARCOTICS,"TX,WC",D,43362.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-72194,BURROUGHS,DAVID RYBICKI,NARCOTICS,"TX,WC",D,43192.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-74908,CASPER,SWARTZ,NARCOTICS,WC,D,43168.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-74928,CASPER,HULSER,NARCOTICS,WC,D,43201.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-74956,CASPER,HULSER,NARCOTICS,WC,D,43019.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-74962,CASPER,RYBICKI,NARCOTICS,WC,D,43054.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,
2018-sheet-0.csv,MASSACHUSETTS,2018-74964,HILLMAN,HULSER,NARCOTICS,WC,D,43080.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,102.0,59,"3,072",996,0,0,4.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2018-74968,SARIS,RYBICKI,NARCOTICS,WC,D,43097.0,30.0,0.0,30.0,INSTALLED AND USED,20.0,217.0,106,"4,347",895,0,0,5.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2018-77727,"SAYLOR, IV",RYBICKI,CONSPIRACY,WC,D,43171.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,161.0,341,"4,832","1,956",246667.0,11737.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MASSACHUSETTS,2018-77729,BURROUGHS,DOWNING,CONSPIRACY,WC,D,43209.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,161.0,341,"4,832","1,956",0,0,0,0,0.0,0.0,0.0,0,RELATED TO NO. 2018-77727
2018-sheet-0.csv,MASSACHUSETTS,2018-77731,ROBERTS,HULSER,BRIBERY,"EE,WC,WS","D,H",43256.0,30.0,3.0,120.0,INSTALLED AND USED,120.0,76.0,936,"9,144","1,440",193784.0,6610.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MICHIGAN EASTERN,2013-74994,ROBERTS,BLANCO,NARCOTICS,WC,D,41558.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,0.0,0,0,0,29199.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MICHIGAN EASTERN,2014-74988,MURPHY,BLANCO,NARCOTICS,WC,D,41592.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,51838.0,1884.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MICHIGAN EASTERN,2014-74990,ROSEN,BLANCO,NARCOTICS,TX,D,41628.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MICHIGAN EASTERN,2017-69249,MURPHY,DAVID RYBICKI,DRUGS - ILLEGAL,WC,D,43095.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MICHIGAN EASTERN,2017-69258,BATTANI,"RICHARD W. DOWNING, DAAG",OTHER,"TX,WC",D,43038.0,30.0,2.0,90.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MICHIGAN EASTERN,2017-71864,STEEH,SWARTZ,DRUGS - ILLEGAL,"TX,WC",D,43067.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MICHIGAN EASTERN,2017-74986,COX,MCFADDEN,NARCOTICS,WC,D,42998.0,30.0,2.0,90.0,INSTALLED AND USED,30.0,310.0,180,"9,302","1,059",79613.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MICHIGAN EASTERN,2017-74993,LEITMAN,MCFADDEN,NARCOTICS,WC,D,42954.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,22.0,42,"1,292",675,0,0,0,0,0.0,0.0,0.0,0,
2018-sheet-0.csv,MICHIGAN EASTERN,2017-74995,LEITMAN,HULSER,NARCOTICS,WC,D,42880.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,155.0,263,"4,651",203,40580.0,3759.0,1.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MICHIGAN EASTERN,2017-74998,LEVY,BLANCO,NARCOTICS,WC,D,42817.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,16.0,137,490,65,38460.0,1200.0,0,0,0.0,0.0,0.0,0,
2018-sheet-0.csv,MICHIGAN EASTERN,2017-75000,LEVY,MCFADDEN,NARCOTICS,WC,D,42787.0,30.0,1.0,60.0,INSTALLED AND USED,36.0,0.0,0,0,0,35029.0,3250.0,0,0,0.0,0.0,0.0,0,
2018-sheet-0.csv,MICHIGAN EASTERN,2017-75004,LEVY,DOWNING,NARCOTICS,WC,D,42752.0,30.0,0.0,30.0,INSTALLED AND USED,11.0,0.0,0,0,0,7410.0,1200.0,7.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MICHIGAN EASTERN,2017-75006,STEEH,SWARTZ,NARCOTICS,WC,D,43061.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,3,5,5,19745.0,775.0,2.0,0.0,0.0,0.0,0.0,0.0,
2018-sheet-0.csv,MICHIGAN EASTERN,2018-69047,MURPHY,HULSER,DRUGS - ILLEGAL,"TX,WC",D,43383.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MICHIGAN EASTERN,2018-69073,MURPHY,RICHARD DOWNING,DRUGS - ILLEGAL,WC,D,43164.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MICHIGAN EASTERN,2018-69128,MURPHY,MATTHEW S. MINER,DRUGS - ILLEGAL,"TX,WC",D,43207.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MICHIGAN EASTERN,2018-69308,BATTANI,"RICHARD W. DOWNING, DAAG",OTHER,"TX,WC",D,43145.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MICHIGAN EASTERN,2018-69436,MURPHY,DAVID C. RYBICKI,DRUGS - ILLEGAL,"TX,WC",D,43367.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MICHIGAN EASTERN,2018-69617,MURPHY,HULSER,DRUGS - ILLEGAL,WC,D,43348.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MICHIGAN EASTERN,2018-70001,EDMUNDS,BLANCO,DRUGS - PRESCRIPTION,"TX,WC",D,43061.0,30.0,2.0,90.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-sheet-0.csv,MICHIGAN EASTERN,2018-70014,MURPHY,HULSER,DRUGS - ILLEGAL,"TX,WC",D,43315.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,
