Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
"CALIFORNIA, SOUTHERN",2016-444,HUFF,,NARCOTICS,"WC,TX",D,42467.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,272.0,101,"7,898","2,893",28432.0,1600.0,4.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-445,ANELLO,O'BRIEN,NARCOTICS,WC,D,42479.0,30.0,0.0,30.0,INSTALLED AND USED,20.0,21.0,7,424,188,,,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-446,ANELLO,O'BRIEN,NARCOTICS,WC,D,42479.0,30.0,0.0,30.0,INSTALLED AND USED,18.0,25.0,3,459,334,,,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-447,ANELLO,O'BRIEN,NARCOTICS,WC,D,42492.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,1054.0,110,"13,714","10,036",,,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-448,ANELLO,O'BRIEN,NARCOTICS,WC,D,42479.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,202.0,17,"6,074","5,143",,,,,,,,,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-449,ANELLO,O'BRIEN,NARCOTICS,WC,D,42479.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,868.0,80,"26,042","19,834",,,,,,,,,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-450,ANELLO,O'BRIEN,NARCOTICS,WC,D,42479.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,105.0,60,"3,071","2,373",,,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-451,ANELLO,O'BRIEN,NARCOTICS,WC,D,42510.0,30.0,0.0,30.0,INSTALLED AND USED,18.0,165.0,16,"2,979",0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-452,ANELLO,O'BRIEN,NARCOTICS,WC,D,42492.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,6.0,8,88,67,,,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-453,ANELLO,BITKOWER,NARCOTICS,WC,D,42491.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,28.0,4,848,22,,,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-454,ANELLO,O'BRIEN,NARCOTICS,WC,D,42492.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,338.0,122,"10,157","5,330",,,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-455,ANELLO,O'BRIEN,NARCOTICS,WC,D,42492.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,112.0,43,"3,376","2,403",,,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-456,ANELLO,O'BRIEN,NARCOTICS,WC,D,42492.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,1232.0,166,"36,969","25,941",,,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-457,ANELLO,O'BRIEN,NARCOTICS,WC,D,42510.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,1.0,2,23,1,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-458,MOSKOWITZ,,NARCOTICS,"WC,TX",D,42495.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,44972.0,700.0,13.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-459,ANELLO,O'BRIEN,NARCOTICS,WC,D,42510.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,33.0,13,958,333,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-460,ANELLO,O'BRIEN,NARCOTICS,WC,D,42510.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,1841.0,247,"53,410","32,284",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-461,ANELLO,O'BRIEN,NARCOTICS,WC,D,42510.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,239.0,37,"7,187","2,945",,,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-462,ANELLO,BLANCO,NARCOTICS,WC,D,42535.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,113.0,30,"3,282",0,,,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-463,ANELLO,BLANCO,NARCOTICS,WC,D,42535.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,12.0,12,166,52,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-464,ANELLO,BLANCO,NARCOTICS,WC,D,42535.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,79.0,25,"1,267",644,,,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-465,WHELAN,BITKOWER,NARCOTICS,WC,D,42530.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,289.0,56,"8,673",71,,,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-466,ANELLO,BLANCO,NARCOTICS,WC,D,42535.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,289.0,23,"8,699","6,747",,,,,,,,,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-467,ANELLO,BLANCO,NARCOTICS,WC,D,42535.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,434.0,43,"13,024","9,132",,,,,,,,,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-468,ANELLO,BLANCO,NARCOTICS,WC,D,42535.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,331.0,60,"9,939","4,878",,,,,,,,,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-469,ANELLO,BLANCO,NARCOTICS,WC,D,42586.0,30.0,0.0,30.0,INSTALLED AND USED,7.0,289.0,24,"2,028",0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-470,HOUSTON,O'BRIEN,NARCOTICS,WC,D,42564.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,175.0,23,"4,730","2,515",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-471,HOUSTON,O'BRIEN,NARCOTICS,WC,D,42564.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,157.0,10,"4,411","2,536",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-472,HOUSTON,O'BRIEN,NARCOTICS,WC,D,42564.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,1435.0,148,"40,185","17,389",,,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-473,HOUSTON,O'BRIEN,NARCOTICS,WC,D,42564.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,1313.0,155,"36,765","22,565",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-474,HOUSTON,O'BRIEN,NARCOTICS,WC,D,42564.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,90.0,8,"2,540","1,675",,,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-475,HOUSTON,O'BRIEN,NARCOTICS,WC,D,42564.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,88.0,12,"2,464","1,506",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-476,ANELLO,BLANCO,NARCOTICS,WC,D,42535.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,498.0,113,"29,917","15,965",,,,,,,,,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-477,ANELLO,BLANCO,NARCOTICS,WC,D,42586.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,27.0,60,828,302,,,,,,,,,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-478,ANELLO,BLANCO,NARCOTICS,WC,D,42586.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,149.0,17,"4,494","1,527",,,,,,,,,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-479,ANELLO,BLANCO,NARCOTICS,WC,D,42586.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,164.0,18,"4,940","1,804",,,,,,,,,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-480,ANELLO,BLANCO,NARCOTICS,WC,D,42586.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,824.0,30,"24,723","14,899",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-481,ANELLO,BLANCO,NARCOTICS,WC,D,42586.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,202.0,31,"6,068","3,993",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-482,ANELLO,BLANCO,NARCOTICS,WC,D,42586.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,139.0,38,"3,895","1,715",,,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-483,BASHANT,,NARCOTICS,TX,D,42586.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,250.0,30,"7,250","3,171",27987.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-484,ANELLO,BLANCO,NARCOTICS,WC,D,42607.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,57.0,43,575,252,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-485,SAMMARTINO,,NARCOTICS,TX,D,42587.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,53.0,20,"1,600","1,500",14066.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-486,ANELLO,,NARCOTICS,WC,D,42543.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,58644.0,4950.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-487,ANELLO,BLANCO,NARCOTICS,WC,D,42607.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,1122.0,184,"17,962","10,897",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-488,ANELLO,BLANCO,NARCOTICS,WC,D,42607.0,30.0,0.0,30.0,INSTALLED AND USED,17.0,11.0,17,201,32,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-489,ANELLO,BLANCO,NARCOTICS,WC,D,42607.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,135.0,16,"4,079","2,474",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-490,ANELLO,BLANCO,NARCOTICS,WC,D,42607.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,461.0,59,"13,853","7,817",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-491,ANELLO,BLANCO,NARCOTICS,WC,D,42607.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,454.0,113,"13,635","7,883",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-492,ANELLO,BLANCO,NARCOTICS,WC,D,42607.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,617.0,92,"18,530","10,978",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-493,ANELLO,BLANCO,NARCOTICS,WC,D,42636.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,0.0,1,3,3,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-494,ANELLO,BLANCO,NARCOTICS,WC,D,42636.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,51.0,11,778,395,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-495,ANELLO,BLANCO,NARCOTICS,WC,D,42636.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,325.0,484,"5,206","2,754",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-496,BENCIVENGO,,NARCOTICS,"WC,TX",D,42622.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,211.0,40,"6,357","1,688",37885.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-497,ANELLO,HULSER,NARCOTICS,WC,D,42655.0,30.0,0.0,30.0,INSTALLED AND USED,6.0,3.0,47,21,18,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-498,ANELLO,HULSER,NARCOTICS,WC,D,42655.0,30.0,0.0,30.0,INSTALLED AND USED,9.0,160.0,64,"1,443",325,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-499,SAMMARTINO,,NARCOTICS,"WC,TX",D,42628.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,9.0,17,283,241,29691.0,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-500,ANELLO,BLANCO,NARCOTICS,WC,D,42636.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,408.0,132,"12,254","4,352",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-501,ANELLO,BLANCO,NARCOTICS,WC,D,42636.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,275.0,59,"8,275","2,037",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-502,ANELLO,BLANCO,NARCOTICS,WC,D,42636.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,410.0,219,"12,305","3,226",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-503,ANELLO,BLANCO,NARCOTICS,WC,D,42636.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,539.0,245,"16,193","5,515",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-504,MOSKOWITZ,,NARCOTICS,WC,D,42641.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,685.0,73,"20,554","7,000",220226.0,10370.0,50.0,0.0,0.0,0.0,0.0,40.0,,
"CALIFORNIA, SOUTHERN",2016-505,ANELLO,HULSER,NARCOTICS,WC,D,42655.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,369.0,107,"5,905","1,860",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-506,CURIEL,CALDWELL,CONSPIRACY,"WC,OM",D,42660.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,9.0,3,137,2,116874.0,3285.0,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-507,ANELLO,HULSER,NARCOTICS,WC,D,42655.0,30.0,0.0,30.0,INSTALLED AND USED,25.0,3848.0,986,"96,215","25,201",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-508,ANELLO,HULSER,NARCOTICS,WC,D,42655.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,300.0,163,"8,722","2,446",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-509,ANELLO,HULSER,NARCOTICS,WC,D,42655.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,207.0,267,"6,226","1,968",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-510,ANELLO,DOWNING,NARCOTICS,WC,D,42683.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,2.0,82,41,18,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-511,ANELLO,,NARCOTICS,WC,D,42683.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,918.0,118,"13,784",0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-512,LORENZ,,NARCOTICS,"WC,TX",D,42677.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,23.0,77,708,252,26375.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-513,BASHANT,,NARCOTICS,TX,D,42681.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,758.0,889,"22,758","9,717",74535.0,4773.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-521
"CALIFORNIA, SOUTHERN",2016-514,ANELLO,,NARCOTICS,WC,D,42703.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,49.0,136,743,129,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-515,ANELLO,,NARCOTICS,WC,D,42703.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,92.0,120,"1,389",573,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-425,
"CALIFORNIA, SOUTHERN",2016-516,ANELLO,,NARCOTICS,WC,D,42703.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,144.0,13,"2,305","1,103",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-450,
"CALIFORNIA, SOUTHERN",2016-517,CURIEL,CALDWELL,CONSPIRACY,"WC,OM",D,42692.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,56.0,100,"1,700",400,220632.0,1285.0,,,,,,,RELATED TO NO. 2016-518,
"CALIFORNIA, SOUTHERN",2016-518,CURIEL,CALDWELL,CONSPIRACY,"WC,OM",D,42692.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,123.0,150,"3,712",600,220632.0,1285.0,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-519,CURIEL,CALDWELL,CONSPIRACY,"WC,OM",D,42660.0,30.0,1.0,60.0,INSTALLED AND USED,30.0,70.0,180,"2,125","1,374",116874.0,3285.0,,,,,,,RELATED TO NO. 2016-506,
"CALIFORNIA, SOUTHERN",2016-520,BASHANT,DOWNING,NARCOTICS,"TX,EO",D,42695.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,4.0,4,130,5,43806.0,752.0,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-521,BASHANT,,NARCOTICS,TX,D,42690.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,172.0,56,"5,174","4,014",185454.0,1013.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-522,MOSKOWITZ,,NARCOTICS,WC,D,42676.0,30.0,1.0,60.0,INSTALLED AND USED,56.0,321.0,115,"17,977","6,210",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-504,RELATED TO NO. 2016-504
"CALIFORNIA, SOUTHERN",2016-523,HOUSTON,,NARCOTICS,TX,D,42696.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,215.0,213,"6,454","1,116",13911.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-524,HOUSTON,,NARCOTICS,TX,D,42613.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,1295.0,"1,943","116,564","42,483",158074.0,14549.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-363
"CALIFORNIA, SOUTHERN",2016-525,SABRAW,,NARCOTICS,TX,D,42661.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,51.0,79,"3,083","1,760",27822.0,1504.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2016-526,ANELLO,,NARCOTICS,WC,D,42703.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,110.0,102,"3,320",691,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-450,
"CALIFORNIA, SOUTHERN",2016-527,ANELLO,,NARCOTICS,WC,D,42703.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,124.0,34,"3,749","1,744",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-450,
"CALIFORNIA, SOUTHERN",2016-528,ANELLO,,NARCOTICS,WC,D,42703.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,129.0,16,"3,893","1,363",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-450,
"CALIFORNIA, SOUTHERN",2016-529,ANELLO,,NARCOTICS,WC,D,42703.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,190.0,61,"5,720",0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-450,
"CALIFORNIA, SOUTHERN",2016-624,ANELLO,HULSER,NARCOTICS,WC,D,42655.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-630,ANELLO,,NARCOTICS,WC,D,42703.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-631,ANELLO,,NARCOTICS,WC,D,42703.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
"CALIFORNIA, SOUTHERN",2016-633,ANELLO,DOWNING,NARCOTICS,WC,D,42683.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
"CALIFORNIA, SOUTHERN",2017-117,ANELLO,,NARCOTICS,WC,D,42727.0,30.0,0.0,30.0,INSTALLED AND USED,9.0,107.0,37,963,0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-450,
"CALIFORNIA, SOUTHERN",2017-119,ANELLO,HULSER,NARCOTICS,WC,D,42709.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,27.0,,828,16,197382.0,76616.0,,,,,,,,
"CALIFORNIA, SOUTHERN",2017-120,SAMMARTINO,,NARCOTICS,"WC,TX,EO",D,42681.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,216.0,167,"12,584","3,096",53992.0,1000.0,14.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2017-121,ANELLO,,NARCOTICS,WC,D,42727.0,30.0,0.0,30.0,INSTALLED AND USED,11.0,95.0,22,"1,050",459,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-450,
"CALIFORNIA, SOUTHERN",2017-122,ANELLO,,NARCOTICS,WC,D,42727.0,30.0,0.0,30.0,INSTALLED AND USED,12.0,160.0,35,"1,929",607,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-450,
"CALIFORNIA, SOUTHERN",2017-123,BASHANT,DOWNING,NARCOTICS,"TX,EO",D,42718.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,114.0,12,"3,449","1,975",1089251.0,337913.0,,,,,,,,
"CALIFORNIA, SOUTHERN",2017-124,BASHANT,DOWNING,NARCOTICS,"TX,EO",D,42718.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,20.0,9,604,188,27096.0,752.0,,,,,,,,
"CALIFORNIA, SOUTHERN",2017-125,BASHANT,DOWNING,NARCOTICS,"TX,EO",D,42718.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,14.0,55,448,256,27096.0,752.0,,,,,,,RELATED TO NO. 2017-123,
"CALIFORNIA, SOUTHERN",2017-126,BASHANT,DOWNING,NARCOTICS,"TX,EO",D,42718.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,2.0,7,69,43,27096.0,752.0,,,,,,,RELATED TO NO. 2017-123,
"CALIFORNIA, SOUTHERN",2017-127,BASHANT,BLANCO,NARCOTICS,"TX,EO",D,42677.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,296.0,103,"17,812","12,729",62135.0,1504.0,,,,,,,,
"CALIFORNIA, SOUTHERN",2017-128,BASHANT,DOWNING,NARCOTICS,"TX,EO",D,42718.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,103.0,25,"3,093","1,568",27096.0,752.0,,,,,,,RELATED TO NO. 2017-123,
"CALIFORNIA, SOUTHERN",2017-129,HUFF,,NARCOTICS,"WC,TX",D,42514.0,30.0,2.0,90.0,INSTALLED AND USED,88.0,694.0,495,"61,096","17,940",163138.0,5410.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-444
"CALIFORNIA, SOUTHERN",2017-130,ANELLO,BLANCO,NARCOTICS,WC,D,42607.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,1440.0,221,"129,626","11,214",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-450,
"CALIFORNIA, SOUTHERN",2017-131,ANELLO,,NARCOTICS,WC,D,42727.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,114.0,17,"3,439",917,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-450,
"CALIFORNIA, SOUTHERN",2017-132,ANELLO,,NARCOTICS,WC,D,42727.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,274.0,267,"8,237","2,961",,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-450,
"CALIFORNIA, SOUTHERN",2017-133,ANELLO,,NARCOTICS,WC,D,42727.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,242.0,64,"7,266",0,,,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2016-450,
"CALIFORNIA, SOUTHERN",2017-134,BASHANT,,NARCOTICS,TX,D,42661.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,0.0,0,0,0,58968.0,4512.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2017-135,BASHANT,,NARCOTICS,TX,D,42614.0,30.0,3.0,120.0,INSTALLED AND USED,120.0,0.0,0,0,0,60313.0,5556.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, SOUTHERN",2017-136,BASHANT,BLANCO,NARCOTICS,"TX,EO",D,42748.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,48.0,14,"1,466",942,27096.0,752.0,,,,,,,,
