State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
COLORADO,18TH JUDICIAL DISTRICT (ARAPAHOE),2016-8,AMICO,BRAUCHLER,DRUGS - ILLEGAL,"WC,OM,TX",D,42409.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-1,QUAMMEN,ROURKE,DRUGS - ILLEGAL,"WC,OM,TX",D,42425.0,30.0,0.0,30.0,INSTALLED AND USED,11.0,9.0,33,109,43,209507.0,24555.0,31.0,0.0,,,,10.0,,
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-2,QUAMMEN,ROURKE,DRUGS - ILLEGAL,"WC,OM,TX",D,42432.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,61.0,118,"1,721",457,209507.0,24555.0,31.0,0.0,,,,10.0,RELATED TO NO. 2016-14,RELATED TO NO. 2016-14
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-3,QUAMMEN,ROURKE,DRUGS - ILLEGAL,"WC,OM,TX",D,42454.0,30.0,0.0,30.0,INSTALLED AND USED,20.0,136.0,80,"2,730",868,209507.0,24555.0,31.0,0.0,,,,10.0,RELATED TO NO. 2016-14,RELATED TO NO. 2016-14
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-4,QUAMMEN,ROURKE,DRUGS - ILLEGAL,"WC,OM,TX",D,42471.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,106.0,70,"1,702",777,209507.0,24555.0,31.0,0.0,,,,10.0,RELATED TO NO. 2016-14,RELATED TO NO. 2016-14
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-5,HOSKINS,ROURKE,DRUGS - ILLEGAL,"WC,OM,TX",D,42446.0,30.0,1.0,60.0,INSTALLED AND USED,50.0,138.0,177,"6,920","2,506",209507.0,24555.0,31.0,0.0,,,,10.0,RELATED TO NO. 2016-14,RELATED TO NO. 2016-14
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-6,HOSKINS,ROURKE,DRUGS - ILLEGAL,"WC,OM,TX",D,42446.0,30.0,1.0,60.0,INSTALLED AND USED,50.0,138.0,177,"6,920","2,506",209507.0,24555.0,31.0,0.0,,,,10.0,RELATED TO NO. 2016-14,RELATED TO NO. 2016-14
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-7,QUAMMEN,ROURKE,DRUGS - ILLEGAL,"WC,OM,TX",D,42461.0,30.0,1.0,60.0,INSTALLED AND USED,37.0,242.0,681,"8,968","1,181",209507.0,24555.0,31.0,0.0,,,,10.0,RELATED TO NO. 2016-14,RELATED TO NO. 2016-14
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-8,QUAMMEN,ROURKE,DRUGS - ILLEGAL,"WC,OM,TX",D,42489.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,66.0,33,864,313,209507.0,24555.0,31.0,0.0,,,,10.0,RELATED TO NO. 2016-14,RELATED TO NO. 2016-14
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-9,QUAMMEN,ROURKE,DRUGS - ILLEGAL,"WC,OM,TX",D,42503.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,83.0,44,"1,752",932,209507.0,24555.0,31.0,0.0,,,,10.0,RELATED TO NO. 2016-14,RELATED TO NO. 2016-14
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-10,QUAMMEN,ROURKE,DRUGS - ILLEGAL,"WC,OM,TX",D,42471.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-11,QUAMMEN,ROURKE,DRUGS - ILLEGAL,"WC,OM,TX",D,42489.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-12,QUAMMEN,ROURKE,DRUGS - ILLEGAL,"WC,OM,TX",D,42503.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-13,QUAMMEN,ROURKE,DRUGS - ILLEGAL,"WC,TX",D,42432.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-14,QUAMMEN,ROURKE,DRUGS - ILLEGAL,"WC,TX",D,42425.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-15,QUAMMEN,ROURKE,DRUGS - ILLEGAL,"WC,OM,TX",D,42454.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
COLORADO,19TH JUDICIAL DISTRICT (WELD),2016-16,QUAMMEN,ROURKE,DRUGS - ILLEGAL,"WC,OM,TX","D,R",42461.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
COLORADO,21ST JUDICIAL DISTRICT (MESA),2016-1,FLYNN,RUBINSTEIN,CONSPIRACY,"WC,TX",D,42443.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,107.0,58,"2,910","1,617",11497.0,0.0,27.0,0.0,,,1.0,10.0,,
COLORADO,21ST JUDICIAL DISTRICT (MESA),2016-2,FLYNN,RUBINSTEIN,CONSPIRACY,"WC,TX",D,42468.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,30.0,17,426,274,17708.0,0.0,27.0,0.0,,,1.0,10.0,,
COLORADO,21ST JUDICIAL DISTRICT (MESA),2016-3,FLYNN,RUBINSTEIN,CONSPIRACY,"WC,TX",D,42425.0,30.0,1.0,60.0,INSTALLED AND USED,57.0,138.0,153,"7,886","5,317",21332.0,0.0,27.0,0.0,,,1.0,10.0,,
COLORADO,21ST JUDICIAL DISTRICT (MESA),2016-4,FLYNN,RUBINSTEIN,CONSPIRACY,"WC,TX",D,42461.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,53.0,58,"1,596",807,18482.0,0.0,27.0,0.0,,,1.0,10.0,,
COLORADO,21ST JUDICIAL DISTRICT (MESA),2016-5,FLYNN,RUBINSTEIN,CONSPIRACY,"WC,TX",D,42481.0,30.0,0.0,30.0,INSTALLED AND USED,15.0,366.0,95,"5,499","3,061",,,27.0,0.0,,,1.0,10.0,,
COLORADO,21ST JUDICIAL DISTRICT (MESA),2016-6,FLYNN,RUBINSTEIN,CONSPIRACY,"WC,TX",D,42472.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,303.0,126,"9,090","5,350",,625.0,27.0,0.0,,,1.0,10.0,,
COLORADO,21ST JUDICIAL DISTRICT (MESA),2016-7,FLYNN,RUBINSTEIN,CONSPIRACY,"WC,TX",D,42486.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,67.0,41,"1,950",638,18281.0,0.0,27.0,0.0,,,1.0,10.0,,
COLORADO,21ST JUDICIAL DISTRICT (MESA),2016-8,FLYNN,RUBINSTEIN,CONSPIRACY,"WC,TX",D,42506.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,69.0,41,"2,099",723,18281.0,0.0,27.0,0.0,,,1.0,10.0,RELATED TO NO. 2016-7,
CONNECTICUT,NEW BRITAIN,2016-1,ALEXANDER,PLATT,RACKETEERING,"WC,TX",D,42573.0,15.0,0.0,15.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
CONNECTICUT,NEW BRITAIN,2016-2,ALEXANDER,PLATT,RACKETEERING,"WC,TX",D,42583.0,15.0,2.0,45.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
FLORIDA,1ST JUDICIAL CIRCUIT (ESCAMBRIA),2016-1,DUNCAN,EDDINS,NARCOTICS,WC,D,42451.0,30.0,0.0,30.0,INSTALLED AND USED,17.0,,,,,,,,,,,,,,
FLORIDA,1ST JUDICIAL CIRCUIT (ESCAMBRIA),2016-2,DUNCAN,EDDINS,NARCOTICS,WC,D,42466.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,,,,,,,,,,,,,,
FLORIDA,1ST JUDICIAL CIRCUIT (ESCAMBRIA),2016-3,DUNCAN,EDDINS,NARCOTICS,WC,D,42461.0,30.0,1.0,60.0,INSTALLED AND USED,38.0,,,,,,,,,,,,,,
FLORIDA,1ST JUDICIAL CIRCUIT (ESCAMBRIA),2016-4,FLOWERS,EDDINS,MURDER,"WC,TX",D,42628.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,101.0,,"6,113",181,,,2.0,,,,,,,
FLORIDA,2ND JUDICIAL CIRCUIT (LEON),2016-1,HANKINSON,CAMPBELL,MURDER,OM,R,38827.0,10.0,1.0,20.0,INSTALLED AND USED,20.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,
FLORIDA,2ND JUDICIAL CIRCUIT (LEON),2016-2,HANKINSON,CAMPBELL,MURDER,"WC,TX",D,42467.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,
FLORIDA,2ND JUDICIAL CIRCUIT (LEON),2016-3,HANKINSON,CAMPBELL,MURDER,"WC,TX",D,42517.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-6,GOODING,COREY,CONSPIRACY,"WC,TX",D,42086.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,176.0,17,"5,300",573,29100.0,4100.0,1.0,0.0,,,,1.0,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-7,GOODING,COREY,CONSPIRACY,"WC,TX",D,42104.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,3.0,7,118,26,29100.0,4100.0,0.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-8,GOODING,COREY,CONSPIRACY,"WC,TX",D,42117.0,30.0,0.0,30.0,INSTALLED AND USED,18.0,239.0,30,"4,313",375,33620.0,3620.0,1.0,,,,1.0,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-9,GOODING,COREY,CONSPIRACY,"WC,TX",D,42129.0,30.0,0.0,30.0,INSTALLED AND USED,6.0,27.0,12,162,4,12922.0,2922.0,1.0,,,,1.0,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-10,GOODING,COREY,CONSPIRACY,"WC,TX",D,42110.0,30.0,0.0,30.0,INSTALLED AND USED,25.0,32.0,15,801,89,33035.0,3035.0,1.0,,,,1.0,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-11,GOODING,COREY,CONSPIRACY,"WC,TX",D,42110.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,184.0,22,"5,548",340,30642.0,642.0,1.0,,,,1.0,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-12,GOODING,COREY,CONSPIRACY,"WC,TX",D,42139.0,30.0,0.0,30.0,INSTALLED AND USED,23.0,36.0,12,842,56,29100.0,4100.0,1.0,0.0,,,1.0,1.0,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-13,GOODING,COREY,CONSPIRACY,"WC,TX",D,42139.0,30.0,0.0,30.0,INSTALLED AND USED,23.0,36.0,12,842,56,29100.0,4100.0,1.0,0.0,,,1.0,1.0,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-14,GOODING,COREY,CONSPIRACY,"WC,TX",D,42139.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,223.0,17,"5,369",703,29100.0,4100.0,1.0,,,,1.0,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-15,GOODING,COREY,CONSPIRACY,"WC,TX",D,42129.0,30.0,1.0,60.0,INSTALLED AND USED,42.0,109.0,15,"4,583",291,49820.0,4820.0,1.0,,,,1.0,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-16,GOODING,COREY,CONSPIRACY,"WC,TX",D,42151.0,30.0,0.0,30.0,INSTALLED AND USED,25.0,103.0,18,"2,596",516,29060.0,4060.0,1.0,,,,1.0,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-17,GOODING,COREY,CONSPIRACY,"WC,TX",D,42129.0,30.0,1.0,60.0,INSTALLED AND USED,42.0,109.0,15,"4,583",291,49820.0,4820.0,1.0,,,,1.0,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-18,GOODING,COREY,CONSPIRACY,"WC,TX",D,42157.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,41.0,15,"1,233",170,17800.0,2800.0,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-19,GOODING,COREY,CONSPIRACY,"WC,TX",D,42074.0,30.0,2.0,90.0,INSTALLED AND USED,84.0,189.0,22,"15,891",501,17800.0,2800.0,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-20,GOODING,COREY,CONSPIRACY,"WC,TX",D,42157.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,17800.0,2800.0,1.0,0.0,,,,1.0,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-21,GOODING,COREY,CONSPIRACY,"WC,TX",D,42163.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,68.0,12,"1,650",291,28095.0,3095.0,1.0,,,,1.0,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-22,GOODING,COREY,CONSPIRACY,"WC,TX",D,42163.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,44.0,12,"1,068",288,28112.0,3112.0,1.0,,,,1.0,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-23,GOODING,COREY,CONSPIRACY,"WC,TX",D,42180.0,30.0,0.0,30.0,INSTALLED AND USED,12.0,17.0,8,207,37,17982.0,2982.0,1.0,0.0,,,1.0,1.0,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-24,GOODING,COREY,CONSPIRACY,"WC,TX",D,42195.0,30.0,0.0,30.0,INSTALLED AND USED,19.0,0.0,4,8,1,17800.0,2800.0,1.0,,,,1.0,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-25,GOODING,COREY,CONSPIRACY,"WC,TX",D,42173.0,30.0,2.0,90.0,INSTALLED AND USED,67.0,180.0,20,"12,100",786,62500.0,2500.0,1.0,,,,1.0,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-26,GOODING,COREY,CONSPIRACY,"WC,TX",D,42222.0,30.0,0.0,30.0,INSTALLED AND USED,19.0,26.0,8,499,42,17500.0,2500.0,0.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-27,GOODING,COREY,CONSPIRACY,"WC,TX",D,42164.0,30.0,2.0,90.0,INSTALLED AND USED,75.0,5.0,10,395,105,79700.0,4700.0,1.0,,,,1.0,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-28,GOODING,COREY,CONSPIRACY,"WC,TX",D,42222.0,30.0,0.0,30.0,INSTALLED AND USED,19.0,31.0,12,604,106,18100.0,3100.0,1.0,,,,1.0,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2015-61,GOODING,COREY,CONSPIRACY,"WC,TX",D,42173.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,2700.0,2500.0,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-24,GOODING,COREY,CONSPIRACY,"WC,TX",D,42530.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,31.0,71,955,51,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-25,GOODING,COREY,CONSPIRACY,"WC,TX",D,42534.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,316.0,124,"9,480",82,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-26,GOODING,COREY,CONSPIRACY,"WC,TX",D,42534.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,1039.0,476,"31,186",178,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-27,GOODING,COREY,CONSPIRACY,"WC,TX",D,42534.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,1047.0,208,"31,423",89,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-28,GOODING,COREY,CONSPIRACY,"WC,TX",D,42552.0,30.0,0.0,30.0,INSTALLED AND USED,17.0,4.0,4,83,,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-29,GOODING,COREY,CONSPIRACY,"WC,TX",D,42542.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,9.0,11,271,0,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-30,GOODING,COREY,CONSPIRACY,"WC,TX",D,42542.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,266.0,,"7,990",,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-31,GOODING,COREY,CONSPIRACY,"WC,TX",D,42549.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,86.0,76,"2,416",203,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-32,GOODING,COREY,CONSPIRACY,"WC,TX",D,42552.0,30.0,0.0,30.0,INSTALLED AND USED,26.0,501.0,81,"13,037",28,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-33,GOODING,COREY,CONSPIRACY,"WC,TX",D,42563.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,26.0,39,420,11,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-34,GOODING,COREY,CONSPIRACY,"WC,TX",D,42530.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,40.0,18,"2,452",29,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-35,GOODING,COREY,CONSPIRACY,"WC,TX",D,42530.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,150.0,208,"9,033",170,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-36,GOODING,COREY,CONSPIRACY,"WC,TX",D,42534.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,7.0,24,472,17,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-37,GOODING,COREY,CONSPIRACY,"WC,TX",D,42534.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,288.0,165,"17,295",425,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-38,GOODING,COREY,CONSPIRACY,"WC,TX",D,42563.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,314.0,244,"9,427",29,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-39,GOODING,COREY,CONSPIRACY,"WC,TX",D,42586.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,107.0,84,"3,017",111,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-40,GOODING,COREY,CONSPIRACY,"WC,TX",D,42586.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,243.0,241,"6,829",18,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-41,GOODING,COREY,CONSPIRACY,"WC,TX",D,42593.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,119.0,113,"3,338",108,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-42,GOODING,COREY,CONSPIRACY,"WC,TX",D,42607.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,57.0,53,"1,613",74,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-43,GOODING,COREY,CONSPIRACY,"WC,TX",D,42586.0,30.0,1.0,60.0,INSTALLED AND USED,59.0,48.0,144,"2,832",79,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-44,GOODING,COREY,CONSPIRACY,"WC,TX",D,42586.0,30.0,1.0,60.0,INSTALLED AND USED,59.0,48.0,144,"2,832",79,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-45,GOODING,COREY,CONSPIRACY,"WC,TX",D,42613.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,248.0,193,"7,460",64,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-46,GOODING,COREY,CONSPIRACY,"WC,TX",D,42629.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,87.0,27,"2,111",31,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-47,GOODING,COREY,CONSPIRACY,"WC,TX",D,42629.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,301.0,111,"7,232",139,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-48,GOODING,COREY,CONSPIRACY,"WC,TX",D,42629.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,17.0,33,421,8,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-49,GOODING,COREY,CONSPIRACY,"WC,TX",D,42613.0,30.0,1.0,60.0,INSTALLED AND USED,52.0,700.0,140,"36,406",144,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-50,GOODING,COREY,CONSPIRACY,"WC,TX",D,42607.0,30.0,1.0,60.0,INSTALLED AND USED,50.0,490.0,289,"24,502","1,329",,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-51,GOODING,COREY,CONSPIRACY,"WC,TX",D,42641.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,32.0,14,457,1,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-52,GOODING,COREY,CONSPIRACY,"WC,TX",D,42613.0,30.0,1.0,60.0,INSTALLED AND USED,52.0,37.0,80,"1,969",33,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-53,GOODING,COREY,CONSPIRACY,"WC,TX",D,42634.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,16.0,,384,,,,,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-54,GOODING,COREY,CONSPIRACY,"WC,TX",D,42634.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,1281.0,130,"30,759",26,,,1.0,,,,,,,
FLORIDA,4TH JUDICIAL CIRCUIT (DUVAL),2016-55,GOODING,COREY,CONSPIRACY,"WC,TX",D,42534.0,30.0,4.0,150.0,INSTALLED AND USED,150.0,72.0,226,"10,903",627,,,1.0,,,,,,,
FLORIDA,6TH JUDICIAL CIRCUIT (PINELLAS),2016-1,RONDOLINO,MCCABE,CONSPIRACY,"WC,TX",D,42543.0,14.0,0.0,14.0,INSTALLED AND USED,,,,,,22948.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-1,MARRIOTT,COX,CONSPIRACY,"WC,TX",D,42398.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,122.0,,"7,376","1,899",61259.0,8050.0,28.0,0.0,0.0,0.0,0.0,15.0,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-2,MARRIOTT,COX,CONSPIRACY,WC,D,42440.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,94.0,,"2,821",323,61259.0,8050.0,28.0,0.0,0.0,0.0,0.0,15.0,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-3,MARRIOTT,COX,CONSPIRACY,WC,D,42415.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,260.0,,"23,421",434,61259.0,8050.0,28.0,0.0,0.0,0.0,0.0,15.0,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-4,CASE,COX,NARCOTICS,"WC,TX",D,42599.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,168.0,180,"5,053",379,39116.0,672.0,28.0,0.0,0.0,0.0,0.0,5.0,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-5,CASE,COX,NARCOTICS,"WC,TX",D,42607.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,487.0,244,"10,730",882,41574.0,3130.0,28.0,0.0,0.0,0.0,0.0,5.0,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-6,MARRIOTT,COX,DRUGS - ILLEGAL,WC,D,42629.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,0.0,,6,0,,,8.0,0.0,0.0,0.0,0.0,0.0,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-7,MARRIOTT,COX,DRUGS - ILLEGAL,WC,D,42601.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,79.0,,"2,385",204,,,8.0,0.0,0.0,0.0,0.0,0.0,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-8,MARRIOTT,COX,DRUGS - ILLEGAL,WC,D,42629.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,10.0,,308,25,,,8.0,0.0,0.0,0.0,0.0,0.0,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-9,CASE,COX,NARCOTICS,"WC,TX",D,42629.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,209.0,158,"5,862",372,39814.0,1370.0,28.0,0.0,0.0,0.0,0.0,5.0,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-10,MARRIOTT,COX,DRUGS - ILLEGAL,WC,D,42646.0,30.0,0.0,30.0,INSTALLED AND USED,20.0,9.0,,183,15,,,8.0,0.0,0.0,0.0,0.0,0.0,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-11,MARRIOTT,COX,DRUGS - ILLEGAL,WC,D,42646.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,102.0,,"2,155",1,,,8.0,0.0,0.0,0.0,0.0,0.0,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-12,CASE,COX,NARCOTICS,"WC,TX",D,42628.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-13,CASE,COX,OTHER,"WC,TX",D,42628.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-14,CASE,COX,OTHER,"WC,TX",D,42628.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-15,CASE,COX,NARCOTICS,"WC,TX",D,42628.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
FLORIDA,7TH JUDICIAL CIRCUIT (VOLUSIA),2016-16,CASE,COX,NARCOTICS,"WC,TX",D,42628.0,30.0,0.0,30.0,NEVER INSTALLED,,,,,,,,,,,,,,,
